| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558363941217 |     219 |   222.0 | mscpc4.txt |   48 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558363989093 |     219 |   224.0 | mscpc4.txt |   45 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558364034179 |     219 |   221.0 | mscpc4.txt |   59 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558364093537 |     219 |   220.0 | mscpc4.txt |   24 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558364117290 |     219 |   223.0 | mscpc4.txt |   34 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558364150801 |     219 |   220.0 | mscpc4.txt |   21 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558364171620 |     219 |   222.0 | mscpc4.txt |   46 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558364217385 |     219 |   219.0 | mscpc4.txt |   38 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558364255216 |     219 |   222.0 | mscpc4.txt |   44 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558364299675 |     219 |   224.0 | mscpc4.txt |   43 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558364342837 |     219 |   223.0 | mscpc4.txt |   47 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558364389794 |     219 |   223.0 | mscpc4.txt |   39 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558364429043 |     219 |   222.0 | mscpc4.txt |   37 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558364466158 |     219 |   219.0 | mscpc4.txt |   55 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558364520806 |     219 |   221.0 | mscpc4.txt |   61 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558364581442 |     219 |   222.0 | mscpc4.txt |   56 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558364637446 |     219 |   219.0 | mscpc4.txt |   47 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558364684498 |     219 |   225.0 | mscpc4.txt |   48 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558364732871 |     219 |   220.0 | mscpc4.txt |   33 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558364765886 |     219 |   225.0 | mscpc4.txt |   41 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558364806831 |     219 |   223.0 | mscpc4.txt |   57 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558364863855 |     219 |   222.0 | mscpc4.txt |   31 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558364894522 |     219 |   221.0 | mscpc4.txt |   37 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558364931553 |     219 |   219.0 | mscpc4.txt |   44 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558364975225 |     219 |   223.0 | mscpc4.txt |   48 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558365022736 |     219 |   220.0 | mscpc4.txt |   21 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558365043707 |     219 |   219.0 | mscpc4.txt |   42 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558365085886 |     219 |   224.0 | mscpc4.txt |   41 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558365126634 |     219 |   222.0 | mscpc4.txt |   47 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558365173157 |     219 |   223.0 | mscpc4.txt |   50 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558365222807 |     219 |   224.0 | mscpc4.txt |   48 |
