| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558360773955 |     219 |   221.0 | mscpc2.txt |   37 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558360810584 |     219 |   220.0 | mscpc2.txt |   54 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558360864677 |     219 |   221.0 | mscpc2.txt |   43 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558360908049 |     219 |   221.0 | mscpc2.txt |   38 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558360945939 |     219 |   222.0 | mscpc2.txt |   25 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558360970918 |     219 |   221.0 | mscpc2.txt |   41 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558361011798 |     219 |   221.0 | mscpc2.txt |   46 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558361057863 |     219 |   222.0 | mscpc2.txt |   55 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558361113006 |     219 |   220.0 | mscpc2.txt |   40 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558361152821 |     219 |   221.0 | mscpc2.txt |   37 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558361190308 |     219 |   220.0 | mscpc2.txt |   44 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558361234188 |     219 |   220.0 | mscpc2.txt |   30 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558361264114 |     219 |   221.0 | mscpc2.txt |   41 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558361305203 |     219 |   223.0 | mscpc2.txt |   23 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558361327834 |     219 |   220.0 | mscpc2.txt |   51 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558361378788 |     219 |   221.0 | mscpc2.txt |   46 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558361424737 |     219 |   221.0 | mscpc2.txt |   58 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558361482604 |     219 |   222.0 | mscpc2.txt |   41 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558361523936 |     219 |   224.0 | mscpc2.txt |   43 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558361566863 |     219 |   220.0 | mscpc2.txt |   41 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558361607926 |     219 |   224.0 | mscpc2.txt |   54 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558361661652 |     219 |   221.0 | mscpc2.txt |   65 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558361726916 |     219 |   221.0 | mscpc2.txt |   43 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558361769690 |     219 |   221.0 | mscpc2.txt |   39 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558361808271 |     219 |   221.0 | mscpc2.txt |   49 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558361857112 |     219 |   220.0 | mscpc2.txt |   63 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558361920351 |     219 |   222.0 | mscpc2.txt |   52 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558361971980 |     219 |   222.0 | mscpc2.txt |   43 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558362014612 |     219 |   222.0 | mscpc2.txt |   62 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558362076318 |     219 |   221.0 | mscpc2.txt |   38 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558362114815 |     219 |   220.0 | mscpc2.txt |   48 |
