| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558356146836 |      69 |    69.0 | mscpb1.txt |   12 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558356159291 |      69 |    72.0 | mscpb1.txt |   28 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558356186799 |      69 |    69.0 | mscpb1.txt |   19 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558356205541 |      69 |    71.0 | mscpb1.txt |   26 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558356231294 |      69 |    73.0 | mscpb1.txt |   28 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558356258968 |      69 |    70.0 | mscpb1.txt |   31 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558356289731 |      69 |    72.0 | mscpb1.txt |   32 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558356321334 |      69 |    70.0 | mscpb1.txt |   13 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558356333884 |      69 |    72.0 | mscpb1.txt |   15 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558356348758 |      69 |    73.0 | mscpb1.txt |   30 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558356378438 |      69 |    70.0 | mscpb1.txt |   28 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558356406502 |      69 |    70.0 | mscpb1.txt |   22 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558356428200 |      69 |    69.0 | mscpb1.txt |   12 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558356440081 |      69 |    70.0 | mscpb1.txt |   19 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558356459162 |      69 |    70.0 | mscpb1.txt |   14 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558356473179 |      69 |    69.0 | mscpb1.txt |   14 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558356486867 |      69 |    70.0 | mscpb1.txt |  9,8 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558356496672 |      69 |    70.0 | mscpb1.txt |   26 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558356523160 |      69 |    71.0 | mscpb1.txt |   28 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558356551147 |      69 |    73.0 | mscpb1.txt |   14 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558356564651 |      69 |    69.0 | mscpb1.txt |   20 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558356584438 |      69 |    72.0 | mscpb1.txt |   30 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558356614847 |      69 |    72.0 | mscpb1.txt |   39 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558356654308 |      69 |    69.0 | mscpb1.txt |   16 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558356670474 |      69 |    69.0 | mscpb1.txt |   13 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558356683812 |      69 |    70.0 | mscpb1.txt |   18 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558356701432 |      69 |    70.0 | mscpb1.txt |   22 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558356723736 |      69 |    70.0 | mscpb1.txt |   15 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558356739082 |      69 |    74.0 | mscpb1.txt |   35 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558356774239 |      69 |    70.0 | mscpb1.txt |   26 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558356799773 |      69 |    70.0 | mscpb1.txt |   16 |
