| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558473580678 |      63 |  2666.0 |mscpnrh1.txt |   25 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558473605684 |      63 |  2463.0 |mscpnrh1.txt |   25 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558473630841 |      63 |  2653.0 |mscpnrh1.txt |   25 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558473655714 |      63 |  3091.0 |mscpnrh1.txt |   25 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558473680432 |      63 |  3130.0 |mscpnrh1.txt |   24 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558473704304 |      63 |  2924.0 |mscpnrh1.txt |   24 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558473728569 |      63 |  2657.0 |mscpnrh1.txt |   25 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558473753620 |      63 |  3132.0 |mscpnrh1.txt |   25 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558473778412 |      63 |  2126.0 |mscpnrh1.txt |   24 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558473802370 |      63 |  2684.0 |mscpnrh1.txt |   25 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558473827647 |      63 |  2258.0 |mscpnrh1.txt |   25 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558473852719 |      63 |  2483.0 |mscpnrh1.txt |   24 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558473877136 |      63 |  3512.0 |mscpnrh1.txt |   24 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558473901229 |      63 |  2673.0 |mscpnrh1.txt |   25 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558473925892 |      63 |  2649.0 |mscpnrh1.txt |   24 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558473950245 |      63 |  2675.0 |mscpnrh1.txt |   24 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558473974033 |      63 |  2659.0 |mscpnrh1.txt |   25 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558473999008 |      63 |  2791.0 |mscpnrh1.txt |   24 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558474023299 |      63 |  2824.0 |mscpnrh1.txt |   24 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558474047622 |      63 |  2808.0 |mscpnrh1.txt |   25 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558474072710 |      63 |  2372.0 |mscpnrh1.txt |   24 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558474097179 |      63 |  2190.0 |mscpnrh1.txt |   25 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558474122171 |      63 |  2804.0 |mscpnrh1.txt |   24 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558474146518 |      63 |  2331.0 |mscpnrh1.txt |   24 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558474170739 |      63 |  2718.0 |mscpnrh1.txt |   24 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558474194602 |      63 |  2842.0 |mscpnrh1.txt |   24 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558474218758 |      63 |  2336.0 |mscpnrh1.txt |   25 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558474243479 |      63 |  2568.0 |mscpnrh1.txt |   25 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558474268201 |      63 |  2994.0 |mscpnrh1.txt |   25 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558474292755 |      63 |  3230.0 |mscpnrh1.txt |   24 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558474316690 |      63 |  3216.0 |mscpnrh1.txt |   26 |
