| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558373631820 |      30 |    32.0 |mscpnre2.txt |   36 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558373667903 |      30 |    31.0 |mscpnre2.txt |1,3e+02 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558373797547 |      30 |    32.0 |mscpnre2.txt |1,4e+02 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558373935879 |      30 |    31.0 |mscpnre2.txt |   69 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558374004878 |      30 |    31.0 |mscpnre2.txt |1,2e+02 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558374122898 |      30 |    31.0 |mscpnre2.txt |   71 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558374193500 |      30 |    31.0 |mscpnre2.txt |   99 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558374292220 |      30 |    32.0 |mscpnre2.txt |1,4e+02 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558374433172 |      30 |    30.0 |mscpnre2.txt |   61 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558374494123 |      30 |    31.0 |mscpnre2.txt |1,3e+02 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558374621715 |      30 |    31.0 |mscpnre2.txt |1,0e+02 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558374721244 |      30 |    32.0 |mscpnre2.txt |   91 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558374812143 |      30 |    32.0 |mscpnre2.txt |1,1e+02 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558374926839 |      30 |    32.0 |mscpnre2.txt |1,3e+02 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558375061181 |      30 |    31.0 |mscpnre2.txt |1,5e+02 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558375214400 |      30 |    32.0 |mscpnre2.txt |1,2e+02 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558375331780 |      30 |    31.0 |mscpnre2.txt |   63 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558375394907 |      30 |    31.0 |mscpnre2.txt |   58 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558375452598 |      30 |    32.0 |mscpnre2.txt |   76 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558375528807 |      30 |    31.0 |mscpnre2.txt |1,1e+02 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558375642889 |      30 |    32.0 |mscpnre2.txt |   80 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558375722626 |      30 |    32.0 |mscpnre2.txt |1,1e+02 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558375836064 |      30 |    33.0 |mscpnre2.txt |   98 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558375934154 |      30 |    31.0 |mscpnre2.txt |   32 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558375965879 |      30 |    32.0 |mscpnre2.txt |   86 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558376051406 |      30 |    31.0 |mscpnre2.txt |   91 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558376142152 |      30 |    32.0 |mscpnre2.txt |   87 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558376229327 |      30 |    30.0 |mscpnre2.txt |   56 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558376285323 |      30 |    32.0 |mscpnre2.txt |   81 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558376366548 |      30 |    32.0 |mscpnre2.txt |   85 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558376451832 |      30 |    30.0 |mscpnre2.txt |   70 |
