| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558359822591 |     227 |   230.0 | mscpc1.txt |   25 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558359847527 |     227 |   228.0 | mscpc1.txt |   25 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558359872484 |     227 |   229.0 | mscpc1.txt |   31 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558359903555 |     227 |   229.0 | mscpc1.txt |   19 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558359922641 |     227 |   229.0 | mscpc1.txt |   25 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558359947869 |     227 |   228.0 | mscpc1.txt |   24 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558359971522 |     227 |   230.0 | mscpc1.txt |   32 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558360003260 |     227 |   231.0 | mscpc1.txt |   48 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558360050799 |     227 |   228.0 | mscpc1.txt |   25 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558360076073 |     227 |   229.0 | mscpc1.txt |   24 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558360099934 |     227 |   230.0 | mscpc1.txt |   51 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558360151145 |     227 |   229.0 | mscpc1.txt |   49 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558360199844 |     227 |   231.0 | mscpc1.txt |   43 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558360242455 |     227 |   230.0 | mscpc1.txt |   33 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558360275076 |     227 |   227.0 | mscpc1.txt |   18 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558360293150 |     227 |   229.0 | mscpc1.txt |   22 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558360315455 |     227 |   231.0 | mscpc1.txt |   53 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558360368860 |     227 |   230.0 | mscpc1.txt |   23 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558360391478 |     227 |   230.0 | mscpc1.txt |   49 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558360440451 |     227 |   228.0 | mscpc1.txt |   26 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558360466820 |     227 |   228.0 | mscpc1.txt |   22 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558360488741 |     227 |   230.0 | mscpc1.txt |   35 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558360523707 |     227 |   229.0 | mscpc1.txt |   20 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558360543603 |     227 |   229.0 | mscpc1.txt |   20 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558360564084 |     227 |   228.0 | mscpc1.txt |   19 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558360583268 |     227 |   229.0 | mscpc1.txt |   19 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558360602232 |     227 |   230.0 | mscpc1.txt |   41 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558360642979 |     227 |   229.0 | mscpc1.txt |   37 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558360679553 |     227 |   228.0 | mscpc1.txt |   24 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558360703096 |     227 |   230.0 | mscpc1.txt |   45 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558360748452 |     227 |   232.0 | mscpc1.txt |   26 |
