| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558378803398 |      28 |    31.0 |mscpnre4.txt |1,2e+02 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558378922678 |      28 |    29.0 |mscpnre4.txt |   89 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558379011681 |      28 |    29.0 |mscpnre4.txt |   66 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558379077390 |      28 |    29.0 |mscpnre4.txt |   47 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558379124373 |      28 |    30.0 |mscpnre4.txt |   98 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558379222563 |      28 |    30.0 |mscpnre4.txt |   99 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558379322014 |      28 |    29.0 |mscpnre4.txt |   46 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558379368314 |      28 |    29.0 |mscpnre4.txt |   60 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558379428565 |      28 |    30.0 |mscpnre4.txt |1,1e+02 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558379539252 |      28 |    30.0 |mscpnre4.txt |   85 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558379624138 |      28 |    29.0 |mscpnre4.txt |   69 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558379693618 |      28 |    30.0 |mscpnre4.txt |   75 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558379768482 |      28 |    29.0 |mscpnre4.txt |   32 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558379800207 |      28 |    29.0 |mscpnre4.txt |   86 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558379886118 |      28 |    29.0 |mscpnre4.txt |   32 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558379918608 |      28 |    31.0 |mscpnre4.txt |1,5e+02 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558380064680 |      28 |    29.0 |mscpnre4.txt |   69 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558380133526 |      28 |    30.0 |mscpnre4.txt |   84 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558380217883 |      28 |    29.0 |mscpnre4.txt |   76 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558380293785 |      28 |    29.0 |mscpnre4.txt |   30 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558380323478 |      28 |    29.0 |mscpnre4.txt |   26 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558380349244 |      28 |    30.0 |mscpnre4.txt |   84 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558380433579 |      28 |    29.0 |mscpnre4.txt |   60 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558380493925 |      28 |    31.0 |mscpnre4.txt |   96 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558380589778 |      28 |    30.0 |mscpnre4.txt |   44 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558380633869 |      28 |    30.0 |mscpnre4.txt |1,2e+02 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558380749029 |      28 |    29.0 |mscpnre4.txt |   78 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558380826915 |      28 |    30.0 |mscpnre4.txt |   86 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558380913369 |      28 |    29.0 |mscpnre4.txt |   92 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558381005187 |      28 |    31.0 |mscpnre4.txt |1,1e+02 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558381115568 |      28 |    30.0 |mscpnre4.txt |1,1e+02 |
