| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558385550771 |      15 |    16.0 |mscpnrf2.txt |   78 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558385628681 |      15 |    16.0 |mscpnrf2.txt |   81 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558385709387 |      15 |    15.0 |mscpnrf2.txt |   77 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558385786338 |      15 |    15.0 |mscpnrf2.txt |   85 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558385871392 |      15 |    16.0 |mscpnrf2.txt |   45 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558385916116 |      15 |    15.0 |mscpnrf2.txt |   67 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558385983200 |      15 |    17.0 |mscpnrf2.txt |1,2e+02 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558386103122 |      15 |    16.0 |mscpnrf2.txt |1,1e+02 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558386214153 |      15 |    16.0 |mscpnrf2.txt |1,1e+02 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558386321287 |      15 |    16.0 |mscpnrf2.txt |   92 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558386412931 |      15 |    16.0 |mscpnrf2.txt |   96 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558386508659 |      15 |    15.0 |mscpnrf2.txt |   22 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558386530856 |      15 |    15.0 |mscpnrf2.txt |   70 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558386600818 |      15 |    16.0 |mscpnrf2.txt |1,2e+02 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558386720257 |      15 |    16.0 |mscpnrf2.txt |   93 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558386813040 |      15 |    16.0 |mscpnrf2.txt |   29 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558386841960 |      15 |    16.0 |mscpnrf2.txt |   51 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558386892968 |      15 |    16.0 |mscpnrf2.txt |   58 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558386951307 |      15 |    15.0 |mscpnrf2.txt |   46 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558386997443 |      15 |    16.0 |mscpnrf2.txt |   87 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558387084937 |      15 |    15.0 |mscpnrf2.txt |   50 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558387135152 |      15 |    16.0 |mscpnrf2.txt |   37 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558387172141 |      15 |    16.0 |mscpnrf2.txt |   73 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558387244661 |      15 |    16.0 |mscpnrf2.txt |   76 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558387320289 |      15 |    16.0 |mscpnrf2.txt |   41 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558387361692 |      15 |    15.0 |mscpnrf2.txt |   62 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558387423837 |      15 |    15.0 |mscpnrf2.txt |   96 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558387520327 |      15 |    16.0 |mscpnrf2.txt |   93 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558387613266 |      15 |    16.0 |mscpnrf2.txt |   61 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558387674648 |      15 |    15.0 |mscpnrf2.txt |   65 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558387740044 |      15 |    15.0 |mscpnrf2.txt |   57 |
