| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558302271742 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558302271765 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558302271766 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558302271766 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558302271767 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558302271768 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558302271768 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558302271768 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558302271769 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558302271770 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558302271770 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558302271771 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558302271771 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558302271772 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558302271772 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558302271773 |     215 |     0.0 | mscpc5.txt |-1,6e+09 |
