| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558368733642 |      72 |    73.0 | mscpd3.txt |1,0e+02 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558368833437 |      72 |    73.0 | mscpd3.txt |   54 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558368887664 |      72 |    76.0 | mscpd3.txt |   68 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558368955621 |      72 |    74.0 | mscpd3.txt |   72 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558369027924 |      72 |    72.0 | mscpd3.txt |   56 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558369083499 |      72 |    74.0 | mscpd3.txt |   93 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558369176658 |      72 |    74.0 | mscpd3.txt |   63 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558369239990 |      72 |    73.0 | mscpd3.txt |   50 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558369290123 |      72 |    72.0 | mscpd3.txt |   69 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558369359151 |      72 |    73.0 | mscpd3.txt |   45 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558369404412 |      72 |    73.0 | mscpd3.txt |   71 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558369475522 |      72 |    74.0 | mscpd3.txt |   43 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558369518361 |      72 |    74.0 | mscpd3.txt |   82 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558369599925 |      72 |    75.0 | mscpd3.txt |   75 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558369674682 |      72 |    73.0 | mscpd3.txt |   41 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558369716115 |      72 |    73.0 | mscpd3.txt |   31 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558369746949 |      72 |    72.0 | mscpd3.txt |   40 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558369786874 |      72 |    74.0 | mscpd3.txt |   87 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558369874227 |      72 |    73.0 | mscpd3.txt |   52 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558369926522 |      72 |    72.0 | mscpd3.txt |   64 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558369990384 |      72 |    74.0 | mscpd3.txt |   30 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558370020049 |      72 |    74.0 | mscpd3.txt |   56 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558370076180 |      72 |    73.0 | mscpd3.txt |   38 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558370114315 |      72 |    75.0 | mscpd3.txt |   66 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558370180417 |      72 |    73.0 | mscpd3.txt |   36 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558370216147 |      72 |    73.0 | mscpd3.txt |   70 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558370285842 |      72 |    73.0 | mscpd3.txt |   32 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558370318339 |      72 |    73.0 | mscpd3.txt |   38 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558370356016 |      72 |    73.0 | mscpd3.txt |   46 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558370401755 |      72 |    73.0 | mscpd3.txt |   34 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558370435870 |      72 |    75.0 | mscpd3.txt |   75 |
