| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      vshape5 |  0.25 | 2500 |1558327636425 |     429 |   440.0 | mscp41.txt |   34 |
| 2 |   25 |      vshape5 |  0.25 | 2500 |1558327670484 |     429 |   437.0 | mscp41.txt |   34 |
| 3 |   25 |      vshape5 |  0.25 | 2500 |1558327704575 |     429 |   442.0 | mscp41.txt |   34 |
| 4 |   25 |      vshape5 |  0.25 | 2500 |1558327738980 |     429 |   438.0 | mscp41.txt |   34 |
| 5 |   25 |      vshape5 |  0.25 | 2500 |1558327773054 |     429 |   436.0 | mscp41.txt |   34 |
| 6 |   25 |      vshape5 |  0.25 | 2500 |1558327807154 |     429 |   437.0 | mscp41.txt |   34 |
| 7 |   25 |      vshape5 |  0.25 | 2500 |1558327841189 |     429 |   440.0 | mscp41.txt |   34 |
| 8 |   25 |      vshape5 |  0.25 | 2500 |1558327874806 |     429 |   441.0 | mscp41.txt |   34 |
| 9 |   25 |      vshape5 |  0.25 | 2500 |1558327908761 |     429 |   440.0 | mscp41.txt |   34 |
|10 |   25 |      vshape5 |  0.25 | 2500 |1558327942564 |     429 |   439.0 | mscp41.txt |   34 |
|11 |   25 |      vshape5 |  0.25 | 2500 |1558327976636 |     429 |   441.0 | mscp41.txt |   34 |
|12 |   25 |      vshape5 |  0.25 | 2500 |1558328010330 |     429 |   438.0 | mscp41.txt |   34 |
|13 |   25 |      vshape5 |  0.25 | 2500 |1558328044305 |     429 |   438.0 | mscp41.txt |   34 |
|14 |   25 |      vshape5 |  0.25 | 2500 |1558328078278 |     429 |   443.0 | mscp41.txt |   34 |
|15 |   25 |      vshape5 |  0.25 | 2500 |1558328112333 |     429 |   440.0 | mscp41.txt |   34 |
|16 |   25 |      vshape5 |  0.25 | 2500 |1558328146393 |     429 |   435.0 | mscp41.txt |   34 |
|17 |   25 |      vshape5 |  0.25 | 2500 |1558328180793 |     429 |   439.0 | mscp41.txt |   34 |
|18 |   25 |      vshape5 |  0.25 | 2500 |1558328214857 |     429 |   439.0 | mscp41.txt |   34 |
|19 |   25 |      vshape5 |  0.25 | 2500 |1558328248962 |     429 |   436.0 | mscp41.txt |   34 |
|20 |   25 |      vshape5 |  0.25 | 2500 |1558328283126 |     429 |   437.0 | mscp41.txt |   34 |
|21 |   25 |      vshape5 |  0.25 | 2500 |1558328317195 |     429 |   440.0 | mscp41.txt |   34 |
|22 |   25 |      vshape5 |  0.25 | 2500 |1558328351121 |     429 |   438.0 | mscp41.txt |   34 |
|23 |   25 |      vshape5 |  0.25 | 2500 |1558328384934 |     429 |   438.0 | mscp41.txt |   34 |
|24 |   25 |      vshape5 |  0.25 | 2500 |1558328418849 |     429 |   437.0 | mscp41.txt |   34 |
|25 |   25 |      vshape5 |  0.25 | 2500 |1558328452844 |     429 |   437.0 | mscp41.txt |   34 |
|26 |   25 |      vshape5 |  0.25 | 2500 |1558328486796 |     429 |   436.0 | mscp41.txt |   34 |
|27 |   25 |      vshape5 |  0.25 | 2500 |1558328520715 |     429 |   441.0 | mscp41.txt |   34 |
|28 |   25 |      vshape5 |  0.25 | 2500 |1558328554619 |     429 |   439.0 | mscp41.txt |   34 |
|29 |   25 |      vshape5 |  0.25 | 2500 |1558328588599 |     429 |   437.0 | mscp41.txt |   34 |
|30 |   25 |      vshape5 |  0.25 | 2500 |1558328622619 |     429 |   440.0 | mscp41.txt |   34 |
|31 |   25 |      vshape5 |  0.25 | 2500 |1558328656468 |     429 |   451.0 | mscp41.txt |   33 |
