| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558393526633 |      13 |    15.0 |mscpnrf5.txt |   42 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558393568257 |      13 |    14.0 |mscpnrf5.txt |1,3e+02 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558393694688 |      13 |    15.0 |mscpnrf5.txt |   42 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558393736248 |      13 |    15.0 |mscpnrf5.txt |1,3e+02 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558393861370 |      13 |    15.0 |mscpnrf5.txt |1,1e+02 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558393974192 |      13 |    14.0 |mscpnrf5.txt |   71 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558394044869 |      13 |    14.0 |mscpnrf5.txt |   74 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558394119338 |      13 |    14.0 |mscpnrf5.txt |   70 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558394189616 |      13 |    14.0 |mscpnrf5.txt |   82 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558394271464 |      13 |    15.0 |mscpnrf5.txt |   83 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558394354261 |      13 |    14.0 |mscpnrf5.txt |1,0e+02 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558394458522 |      13 |    15.0 |mscpnrf5.txt |   89 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558394547731 |      13 |    15.0 |mscpnrf5.txt |   88 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558394635800 |      13 |    15.0 |mscpnrf5.txt |   67 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558394703138 |      13 |    14.0 |mscpnrf5.txt |   77 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558394780156 |      13 |    14.0 |mscpnrf5.txt |   86 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558394865791 |      13 |    15.0 |mscpnrf5.txt |1,0e+02 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558394970330 |      13 |    15.0 |mscpnrf5.txt |   64 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558395034745 |      13 |    14.0 |mscpnrf5.txt |1,2e+02 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558395152884 |      13 |    14.0 |mscpnrf5.txt |   61 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558395213808 |      13 |    14.0 |mscpnrf5.txt |   76 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558395289670 |      13 |    15.0 |mscpnrf5.txt |   92 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558395381184 |      13 |    14.0 |mscpnrf5.txt |   37 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558395417719 |      13 |    14.0 |mscpnrf5.txt |   45 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558395462416 |      13 |    15.0 |mscpnrf5.txt |1,1e+02 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558395571643 |      13 |    14.0 |mscpnrf5.txt |   91 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558395662821 |      13 |    15.0 |mscpnrf5.txt |   82 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558395745052 |      13 |    14.0 |mscpnrf5.txt |   96 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558395840811 |      13 |    15.0 |mscpnrf5.txt |   34 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558395874546 |      13 |    15.0 |mscpnrf5.txt |   99 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558395973057 |      13 |    15.0 |mscpnrf5.txt |1,0e+02 |
