| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape2 |  0.25 | 2500 |1558481836625 |     512 |   515.0 | mscp45.txt |   38 |
| 2 |   25 |      sshape2 |  0.25 | 2500 |1558481874192 |     512 |   514.0 | mscp45.txt |   38 |
| 3 |   25 |      sshape2 |  0.25 | 2500 |1558481911727 |     512 |   512.0 | mscp45.txt |   38 |
| 4 |   25 |      sshape2 |  0.25 | 2500 |1558481949339 |     512 |   514.0 | mscp45.txt |   37 |
| 5 |   25 |      sshape2 |  0.25 | 2500 |1558481986811 |     512 |   516.0 | mscp45.txt |   38 |
| 6 |   25 |      sshape2 |  0.25 | 2500 |1558482024465 |     512 |   516.0 | mscp45.txt |   38 |
| 7 |   25 |      sshape2 |  0.25 | 2500 |1558482061972 |     512 |   516.0 | mscp45.txt |   37 |
| 8 |   25 |      sshape2 |  0.25 | 2500 |1558482099282 |     512 |   517.0 | mscp45.txt |   37 |
| 9 |   25 |      sshape2 |  0.25 | 2500 |1558482136509 |     512 |   515.0 | mscp45.txt |   37 |
|10 |   25 |      sshape2 |  0.25 | 2500 |1558482173766 |     512 |   514.0 | mscp45.txt |   37 |
|11 |   25 |      sshape2 |  0.25 | 2500 |1558482210914 |     512 |   512.0 | mscp45.txt |   37 |
|12 |   25 |      sshape2 |  0.25 | 2500 |1558482247954 |     512 |   516.0 | mscp45.txt |   37 |
|13 |   25 |      sshape2 |  0.25 | 2500 |1558482285301 |     512 |   515.0 | mscp45.txt |   37 |
|14 |   25 |      sshape2 |  0.25 | 2500 |1558482322642 |     512 |   514.0 | mscp45.txt |   37 |
|15 |   25 |      sshape2 |  0.25 | 2500 |1558482359995 |     512 |   513.0 | mscp45.txt |   37 |
|16 |   25 |      sshape2 |  0.25 | 2500 |1558482397254 |     512 |   514.0 | mscp45.txt |   37 |
|17 |   25 |      sshape2 |  0.25 | 2500 |1558482434573 |     512 |   516.0 | mscp45.txt |   37 |
|18 |   25 |      sshape2 |  0.25 | 2500 |1558482471735 |     512 |   513.0 | mscp45.txt |   37 |
|19 |   25 |      sshape2 |  0.25 | 2500 |1558482509189 |     512 |   514.0 | mscp45.txt |   37 |
|20 |   25 |      sshape2 |  0.25 | 2500 |1558482546419 |     512 |   514.0 | mscp45.txt |   37 |
|21 |   25 |      sshape2 |  0.25 | 2500 |1558482583599 |     512 |   512.0 | mscp45.txt |   37 |
|22 |   25 |      sshape2 |  0.25 | 2500 |1558482620707 |     512 |   514.0 | mscp45.txt |   37 |
|23 |   25 |      sshape2 |  0.25 | 2500 |1558482657894 |     512 |   516.0 | mscp45.txt |   37 |
|24 |   25 |      sshape2 |  0.25 | 2500 |1558482695187 |     512 |   514.0 | mscp45.txt |   37 |
|25 |   25 |      sshape2 |  0.25 | 2500 |1558482732455 |     512 |   514.0 | mscp45.txt |   37 |
|26 |   25 |      sshape2 |  0.25 | 2500 |1558482769904 |     512 |   517.0 | mscp45.txt |   38 |
|27 |   25 |      sshape2 |  0.25 | 2500 |1558482807477 |     512 |   514.0 | mscp45.txt |   37 |
|28 |   25 |      sshape2 |  0.25 | 2500 |1558482844806 |     512 |   514.0 | mscp45.txt |   37 |
|29 |   25 |      sshape2 |  0.25 | 2500 |1558482882088 |     512 |   517.0 | mscp45.txt |   37 |
|30 |   25 |      sshape2 |  0.25 | 2500 |1558482919493 |     512 |   514.0 | mscp45.txt |   37 |
|31 |   25 |      sshape2 |  0.25 | 2500 |1558482956969 |     512 |   514.0 | mscp45.txt |   37 |
