| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558355598613 |     236 |   239.0 | mscpa5.txt |   22 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558355620556 |     236 |   237.0 | mscpa5.txt |   17 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558355637444 |     236 |   237.0 | mscpa5.txt |   21 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558355658184 |     236 |   237.0 | mscpa5.txt |   23 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558355681277 |     236 |   237.0 | mscpa5.txt |   22 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558355703318 |     236 |   237.0 | mscpa5.txt |  7,1 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558355710414 |     236 |   237.0 | mscpa5.txt |   22 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558355732576 |     236 |   237.0 | mscpa5.txt |   27 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558355759191 |     236 |   237.0 | mscpa5.txt |   20 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558355779690 |     236 |   237.0 | mscpa5.txt |   19 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558355798717 |     236 |   238.0 | mscpa5.txt |   23 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558355821538 |     236 |   237.0 | mscpa5.txt |   20 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558355841056 |     236 |   237.0 | mscpa5.txt |   23 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558355863800 |     236 |   237.0 | mscpa5.txt |   18 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558355882024 |     236 |   237.0 | mscpa5.txt |   16 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558355897961 |     236 |   237.0 | mscpa5.txt |   23 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558355920537 |     236 |   237.0 | mscpa5.txt |   15 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558355935640 |     236 |   236.0 | mscpa5.txt |   11 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558355946620 |     236 |   237.0 | mscpa5.txt |   17 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558355963469 |     236 |   237.0 | mscpa5.txt |   11 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558355974015 |     236 |   239.0 | mscpa5.txt |   17 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558355991415 |     236 |   238.0 | mscpa5.txt |   18 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558356009279 |     236 |   237.0 | mscpa5.txt |   13 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558356021906 |     236 |   236.0 | mscpa5.txt |   14 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558356036196 |     236 |   237.0 | mscpa5.txt |   21 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558356057215 |     236 |   237.0 | mscpa5.txt |  8,1 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558356065337 |     236 |   238.0 | mscpa5.txt |   22 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558356086906 |     236 |   237.0 | mscpa5.txt |   17 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558356103504 |     236 |   237.0 | mscpa5.txt |   15 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558356118349 |     236 |   237.0 | mscpa5.txt |   15 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558356133101 |     236 |   237.0 | mscpa5.txt |   14 |
