| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      vshape4 |  0.25 | 2500 |1558326636595 |     429 |   434.0 | mscp41.txt |   32 |
| 2 |   25 |      vshape4 |  0.25 | 2500 |1558326668661 |     429 |   440.0 | mscp41.txt |   32 |
| 3 |   25 |      vshape4 |  0.25 | 2500 |1558326700826 |     429 |   440.0 | mscp41.txt |   32 |
| 4 |   25 |      vshape4 |  0.25 | 2500 |1558326732854 |     429 |   437.0 | mscp41.txt |   32 |
| 5 |   25 |      vshape4 |  0.25 | 2500 |1558326765027 |     429 |   439.0 | mscp41.txt |   32 |
| 6 |   25 |      vshape4 |  0.25 | 2500 |1558326797252 |     429 |   441.0 | mscp41.txt |   32 |
| 7 |   25 |      vshape4 |  0.25 | 2500 |1558326829468 |     429 |   440.0 | mscp41.txt |   32 |
| 8 |   25 |      vshape4 |  0.25 | 2500 |1558326861552 |     429 |   437.0 | mscp41.txt |   32 |
| 9 |   25 |      vshape4 |  0.25 | 2500 |1558326893748 |     429 |   439.0 | mscp41.txt |   32 |
|10 |   25 |      vshape4 |  0.25 | 2500 |1558326925914 |     429 |   438.0 | mscp41.txt |   32 |
|11 |   25 |      vshape4 |  0.25 | 2500 |1558326958103 |     429 |   434.0 | mscp41.txt |   32 |
|12 |   25 |      vshape4 |  0.25 | 2500 |1558326990239 |     429 |   439.0 | mscp41.txt |   32 |
|13 |   25 |      vshape4 |  0.25 | 2500 |1558327022390 |     429 |   433.0 | mscp41.txt |   32 |
|14 |   25 |      vshape4 |  0.25 | 2500 |1558327054821 |     429 |   434.0 | mscp41.txt |   32 |
|15 |   25 |      vshape4 |  0.25 | 2500 |1558327087289 |     429 |   437.0 | mscp41.txt |   32 |
|16 |   25 |      vshape4 |  0.25 | 2500 |1558327119365 |     429 |   438.0 | mscp41.txt |   32 |
|17 |   25 |      vshape4 |  0.25 | 2500 |1558327151625 |     429 |   436.0 | mscp41.txt |   32 |
|18 |   25 |      vshape4 |  0.25 | 2500 |1558327183989 |     429 |   437.0 | mscp41.txt |   32 |
|19 |   25 |      vshape4 |  0.25 | 2500 |1558327216301 |     429 |   439.0 | mscp41.txt |   32 |
|20 |   25 |      vshape4 |  0.25 | 2500 |1558327248725 |     429 |   434.0 | mscp41.txt |   32 |
|21 |   25 |      vshape4 |  0.25 | 2500 |1558327280924 |     429 |   436.0 | mscp41.txt |   32 |
|22 |   25 |      vshape4 |  0.25 | 2500 |1558327313124 |     429 |   437.0 | mscp41.txt |   32 |
|23 |   25 |      vshape4 |  0.25 | 2500 |1558327345350 |     429 |   438.0 | mscp41.txt |   32 |
|24 |   25 |      vshape4 |  0.25 | 2500 |1558327377506 |     429 |   437.0 | mscp41.txt |   32 |
|25 |   25 |      vshape4 |  0.25 | 2500 |1558327409705 |     429 |   436.0 | mscp41.txt |   32 |
|26 |   25 |      vshape4 |  0.25 | 2500 |1558327441864 |     429 |   439.0 | mscp41.txt |   33 |
|27 |   25 |      vshape4 |  0.25 | 2500 |1558327474694 |     429 |   435.0 | mscp41.txt |   33 |
|28 |   25 |      vshape4 |  0.25 | 2500 |1558327507452 |     429 |   439.0 | mscp41.txt |   32 |
|29 |   25 |      vshape4 |  0.25 | 2500 |1558327539689 |     429 |   430.0 | mscp41.txt |   32 |
|30 |   25 |      vshape4 |  0.25 | 2500 |1558327571894 |     429 |   433.0 | mscp41.txt |   32 |
|31 |   25 |      vshape4 |  0.25 | 2500 |1558327604208 |     429 |   437.0 | mscp41.txt |   32 |
