| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape2 |  0.25 | 2500 |1558489989146 |     302 |   313.0 | mscp52.txt |   38 |
| 2 |   25 |      sshape2 |  0.25 | 2500 |1558490027610 |     302 |   308.0 | mscp52.txt |   39 |
| 3 |   25 |      sshape2 |  0.25 | 2500 |1558490066469 |     302 |   313.0 | mscp52.txt |   39 |
| 4 |   25 |      sshape2 |  0.25 | 2500 |1558490104998 |     302 |   311.0 | mscp52.txt |   38 |
| 5 |   25 |      sshape2 |  0.25 | 2500 |1558490143419 |     302 |   312.0 | mscp52.txt |   38 |
| 6 |   25 |      sshape2 |  0.25 | 2500 |1558490181649 |     302 |   312.0 | mscp52.txt |   38 |
| 7 |   25 |      sshape2 |  0.25 | 2500 |1558490220143 |     302 |   312.0 | mscp52.txt |   38 |
| 8 |   25 |      sshape2 |  0.25 | 2500 |1558490258596 |     302 |   309.0 | mscp52.txt |   39 |
| 9 |   25 |      sshape2 |  0.25 | 2500 |1558490297918 |     302 |   312.0 | mscp52.txt |   38 |
|10 |   25 |      sshape2 |  0.25 | 2500 |1558490336216 |     302 |   311.0 | mscp52.txt |   39 |
|11 |   25 |      sshape2 |  0.25 | 2500 |1558490374880 |     302 |   312.0 | mscp52.txt |   39 |
|12 |   25 |      sshape2 |  0.25 | 2500 |1558490413597 |     302 |   313.0 | mscp52.txt |   39 |
|13 |   25 |      sshape2 |  0.25 | 2500 |1558490452606 |     302 |   309.0 | mscp52.txt |   39 |
|14 |   25 |      sshape2 |  0.25 | 2500 |1558490491293 |     302 |   312.0 | mscp52.txt |   39 |
|15 |   25 |      sshape2 |  0.25 | 2500 |1558490530130 |     302 |   308.0 | mscp52.txt |   38 |
|16 |   25 |      sshape2 |  0.25 | 2500 |1558490568531 |     302 |   311.0 | mscp52.txt |   39 |
|17 |   25 |      sshape2 |  0.25 | 2500 |1558490607101 |     302 |   312.0 | mscp52.txt |   38 |
|18 |   25 |      sshape2 |  0.25 | 2500 |1558490645285 |     302 |   312.0 | mscp52.txt |   39 |
|19 |   25 |      sshape2 |  0.25 | 2500 |1558490684000 |     302 |   312.0 | mscp52.txt |   39 |
|20 |   25 |      sshape2 |  0.25 | 2500 |1558490722834 |     302 |   312.0 | mscp52.txt |   39 |
|21 |   25 |      sshape2 |  0.25 | 2500 |1558490761677 |     302 |   309.0 | mscp52.txt |   39 |
|22 |   25 |      sshape2 |  0.25 | 2500 |1558490800622 |     302 |   311.0 | mscp52.txt |   39 |
|23 |   25 |      sshape2 |  0.25 | 2500 |1558490839574 |     302 |   310.0 | mscp52.txt |   39 |
|24 |   25 |      sshape2 |  0.25 | 2500 |1558490878565 |     302 |   309.0 | mscp52.txt |   39 |
|25 |   25 |      sshape2 |  0.25 | 2500 |1558490917206 |     302 |   311.0 | mscp52.txt |   39 |
|26 |   25 |      sshape2 |  0.25 | 2500 |1558490955842 |     302 |   314.0 | mscp52.txt |   39 |
|27 |   25 |      sshape2 |  0.25 | 2500 |1558490994620 |     302 |   311.0 | mscp52.txt |   38 |
|28 |   25 |      sshape2 |  0.25 | 2500 |1558491033043 |     302 |   311.0 | mscp52.txt |   38 |
|29 |   25 |      sshape2 |  0.25 | 2500 |1558491071317 |     302 |   313.0 | mscp52.txt |   39 |
|30 |   25 |      sshape2 |  0.25 | 2500 |1558491109887 |     302 |   312.0 | mscp52.txt |   39 |
|31 |   25 |      sshape2 |  0.25 | 2500 |1558491148513 |     302 |   312.0 | mscp52.txt |   39 |
