| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558366298719 |      60 |    61.0 | mscpd1.txt |   20 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558366318533 |      60 |    61.0 | mscpd1.txt |   31 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558366349508 |      60 |    61.0 | mscpd1.txt |   40 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558366389261 |      60 |    61.0 | mscpd1.txt |   47 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558366436086 |      60 |    60.0 | mscpd1.txt |   16 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558366451891 |      60 |    61.0 | mscpd1.txt |   43 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558366494826 |      60 |    61.0 | mscpd1.txt |   25 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558366520260 |      60 |    60.0 | mscpd1.txt |   16 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558366536525 |      60 |    60.0 | mscpd1.txt |   20 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558366556357 |      60 |    61.0 | mscpd1.txt |   16 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558366572390 |      60 |    62.0 | mscpd1.txt |   35 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558366607453 |      60 |    61.0 | mscpd1.txt |   67 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558366674199 |      60 |    61.0 | mscpd1.txt |   36 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558366709899 |      60 |    60.0 | mscpd1.txt |   19 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558366729231 |      60 |    60.0 | mscpd1.txt |   17 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558366745971 |      60 |    61.0 | mscpd1.txt |   23 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558366768960 |      60 |    60.0 | mscpd1.txt |   35 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558366804396 |      60 |    61.0 | mscpd1.txt |   50 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558366854895 |      60 |    60.0 | mscpd1.txt |   16 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558366871294 |      60 |    61.0 | mscpd1.txt |   34 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558366905224 |      60 |    60.0 | mscpd1.txt |   15 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558366919747 |      60 |    60.0 | mscpd1.txt |   13 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558366932421 |      60 |    60.0 | mscpd1.txt |   12 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558366944398 |      60 |    60.0 | mscpd1.txt |   31 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558366975835 |      60 |    63.0 | mscpd1.txt |   55 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558367030969 |      60 |    62.0 | mscpd1.txt |   74 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558367105081 |      60 |    60.0 | mscpd1.txt |   15 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558367119709 |      60 |    60.0 | mscpd1.txt |   13 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558367133142 |      60 |    60.0 | mscpd1.txt |   43 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558367176065 |      60 |    61.0 | mscpd1.txt |   23 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558367199067 |      60 |    60.0 | mscpd1.txt |   15 |
