| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558372416361 |      29 |    29.0 |mscpnre1.txt |   34 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558372450348 |      29 |    29.0 |mscpnre1.txt |   37 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558372487810 |      29 |    29.0 |mscpnre1.txt |   19 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558372507093 |      29 |    29.0 |mscpnre1.txt |   51 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558372558190 |      29 |    29.0 |mscpnre1.txt |   27 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558372585617 |      29 |    29.0 |mscpnre1.txt |   26 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558372612067 |      29 |    29.0 |mscpnre1.txt |   33 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558372645462 |      29 |    29.0 |mscpnre1.txt |   28 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558372673344 |      29 |    29.0 |mscpnre1.txt |   22 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558372695447 |      29 |    29.0 |mscpnre1.txt |   26 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558372721417 |      29 |    29.0 |mscpnre1.txt |   85 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558372806482 |      29 |    29.0 |mscpnre1.txt |   81 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558372887529 |      29 |    29.0 |mscpnre1.txt |   24 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558372911332 |      29 |    29.0 |mscpnre1.txt |   15 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558372926548 |      29 |    29.0 |mscpnre1.txt |   27 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558372953601 |      29 |    29.0 |mscpnre1.txt |   27 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558372980140 |      29 |    30.0 |mscpnre1.txt |   79 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558373059024 |      29 |    29.0 |mscpnre1.txt |   22 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558373081462 |      29 |    29.0 |mscpnre1.txt |   78 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558373159293 |      29 |    29.0 |mscpnre1.txt |   16 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558373174936 |      29 |    30.0 |mscpnre1.txt |   23 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558373198332 |      29 |    29.0 |mscpnre1.txt |   33 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558373231150 |      29 |    29.0 |mscpnre1.txt |   24 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558373255645 |      29 |    29.0 |mscpnre1.txt |   42 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558373298086 |      29 |    31.0 |mscpnre1.txt |   54 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558373352318 |      29 |    29.0 |mscpnre1.txt |   49 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558373401030 |      29 |    29.0 |mscpnre1.txt |   19 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558373420234 |      29 |    29.0 |mscpnre1.txt |   98 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558373518406 |      29 |    29.0 |mscpnre1.txt |   44 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558373562075 |      29 |    29.0 |mscpnre1.txt |   39 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558373601190 |      29 |    29.0 |mscpnre1.txt |   31 |
