| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558475848817 |      58 |  2622.0 |mscpnrh4.txt |   24 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558475873137 |      58 |  2949.0 |mscpnrh4.txt |   24 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558475897339 |      58 |  2685.0 |mscpnrh4.txt |   24 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558475921716 |      58 |  2375.0 |mscpnrh4.txt |   25 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558475946888 |      58 |  2804.0 |mscpnrh4.txt |   25 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558475971689 |      58 |  2696.0 |mscpnrh4.txt |   25 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558475996685 |      58 |  2501.0 |mscpnrh4.txt |   23 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558476020178 |      58 |  2546.0 |mscpnrh4.txt |   24 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558476043912 |      58 |  2220.0 |mscpnrh4.txt |   24 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558476068143 |      58 |  2804.0 |mscpnrh4.txt |   25 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558476093359 |      58 |  2522.0 |mscpnrh4.txt |   24 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558476117274 |      58 |  2367.0 |mscpnrh4.txt |   25 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558476141858 |      58 |  2730.0 |mscpnrh4.txt |   25 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558476166447 |      58 |  2906.0 |mscpnrh4.txt |   24 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558476190135 |      58 |  2522.0 |mscpnrh4.txt |   24 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558476214490 |      58 |  2985.0 |mscpnrh4.txt |   24 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558476238124 |      58 |  2503.0 |mscpnrh4.txt |   24 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558476261947 |      58 |  3004.0 |mscpnrh4.txt |   24 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558476286215 |      58 |  2512.0 |mscpnrh4.txt |   24 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558476310320 |      58 |  2351.0 |mscpnrh4.txt |   24 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558476334734 |      58 |  2662.0 |mscpnrh4.txt |   25 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558476359319 |      58 |  2491.0 |mscpnrh4.txt |   24 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558476383618 |      58 |  3420.0 |mscpnrh4.txt |   24 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558476407969 |      58 |  2359.0 |mscpnrh4.txt |   24 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558476432311 |      58 |  2546.0 |mscpnrh4.txt |   23 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558476455494 |      58 |  3166.0 |mscpnrh4.txt |   24 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558476479896 |      58 |  2193.0 |mscpnrh4.txt |   24 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558476504384 |      58 |  2537.0 |mscpnrh4.txt |   24 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558476528373 |      58 |  2911.0 |mscpnrh4.txt |   24 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558476552166 |      58 |  2320.0 |mscpnrh4.txt |   25 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558476576735 |      58 |  2578.0 |mscpnrh4.txt |   25 |
