| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558390651592 |      14 |    15.0 |mscpnrf4.txt |1,3e+02 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558390782831 |      14 |    15.0 |mscpnrf4.txt |   81 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558390863930 |      14 |    15.0 |mscpnrf4.txt |   92 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558390956153 |      14 |    15.0 |mscpnrf4.txt |   92 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558391047975 |      14 |    15.0 |mscpnrf4.txt |1,2e+02 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558391168184 |      14 |    15.0 |mscpnrf4.txt |   77 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558391244768 |      14 |    14.0 |mscpnrf4.txt |1,2e+02 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558391368453 |      14 |    15.0 |mscpnrf4.txt |   91 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558391459700 |      14 |    15.0 |mscpnrf4.txt |   95 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558391554481 |      14 |    15.0 |mscpnrf4.txt |   89 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558391643723 |      14 |    16.0 |mscpnrf4.txt |1,1e+02 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558391753166 |      14 |    15.0 |mscpnrf4.txt |   84 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558391837223 |      14 |    15.0 |mscpnrf4.txt |   88 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558391925303 |      14 |    15.0 |mscpnrf4.txt |1,1e+02 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558392035183 |      14 |    15.0 |mscpnrf4.txt |   94 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558392129197 |      14 |    15.0 |mscpnrf4.txt |   92 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558392221333 |      14 |    14.0 |mscpnrf4.txt |1,3e+02 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558392354677 |      14 |    15.0 |mscpnrf4.txt |   52 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558392407015 |      14 |    15.0 |mscpnrf4.txt |1,1e+02 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558392512326 |      14 |    15.0 |mscpnrf4.txt |   91 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558392603377 |      14 |    15.0 |mscpnrf4.txt |1,1e+02 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558392710008 |      14 |    15.0 |mscpnrf4.txt |   75 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558392785406 |      14 |    15.0 |mscpnrf4.txt |   97 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558392882653 |      14 |    15.0 |mscpnrf4.txt |1,2e+02 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558393003273 |      14 |   109.0 |mscpnrf4.txt |  7,0 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558393010259 |      14 |    15.0 |mscpnrf4.txt |1,2e+02 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558393126980 |      14 |    15.0 |mscpnrf4.txt |   40 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558393167205 |      14 |    15.0 |mscpnrf4.txt |   85 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558393252298 |      14 |    15.0 |mscpnrf4.txt |1,0e+02 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558393356683 |      14 |    15.0 |mscpnrf4.txt |1,0e+02 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558393459635 |      14 |    15.0 |mscpnrf4.txt |   67 |
