| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558371700537 |      61 |    61.0 | mscpd5.txt |   25 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558371725402 |      61 |    62.0 | mscpd5.txt |   21 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558371746141 |      61 |    62.0 | mscpd5.txt |   15 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558371761230 |      61 |    63.0 | mscpd5.txt |   18 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558371778824 |      61 |    61.0 | mscpd5.txt |   18 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558371796639 |      61 |    62.0 | mscpd5.txt |   25 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558371821255 |      61 |    63.0 | mscpd5.txt |   20 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558371841545 |      61 |    63.0 | mscpd5.txt |   20 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558371861916 |      61 |    63.0 | mscpd5.txt |   18 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558371879565 |      61 |    62.0 | mscpd5.txt |   20 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558371899312 |      61 |    62.0 | mscpd5.txt |   15 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558371914129 |      61 |    62.0 | mscpd5.txt |   21 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558371935268 |      61 |    63.0 | mscpd5.txt |   33 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558371967944 |      61 |    62.0 | mscpd5.txt |   18 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558371985534 |      61 |    62.0 | mscpd5.txt |   23 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558372008906 |      61 |    64.0 | mscpd5.txt |   17 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558372025669 |      61 |    64.0 | mscpd5.txt |   28 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558372053854 |      61 |    61.0 | mscpd5.txt |   24 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558372077499 |      61 |    63.0 | mscpd5.txt |   17 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558372094430 |      61 |    63.0 | mscpd5.txt |   30 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558372124774 |      61 |    63.0 | mscpd5.txt |   34 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558372158768 |      61 |    63.0 | mscpd5.txt |   14 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558372172913 |      61 |    63.0 | mscpd5.txt |   22 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558372194463 |      61 |    63.0 | mscpd5.txt |   38 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558372232372 |      61 |    62.0 | mscpd5.txt |   17 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558372249845 |      61 |    63.0 | mscpd5.txt |   27 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558372276447 |      61 |    61.0 | mscpd5.txt |   23 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558372298960 |      61 |    63.0 | mscpd5.txt |   32 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558372330851 |      61 |    63.0 | mscpd5.txt |   46 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558372376423 |      61 |    62.0 | mscpd5.txt |   21 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558372397353 |      61 |    63.0 | mscpd5.txt |   19 |
