| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558359146527 |      72 |    72.0 | mscpb5.txt |   16 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558359162511 |      72 |    72.0 | mscpb5.txt |   17 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558359179521 |      72 |    72.0 | mscpb5.txt |   30 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558359209876 |      72 |    72.0 | mscpb5.txt |   26 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558359236105 |      72 |    72.0 | mscpb5.txt |   30 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558359265908 |      72 |    72.0 | mscpb5.txt |   25 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558359290998 |      72 |    72.0 | mscpb5.txt |   28 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558359318893 |      72 |    73.0 | mscpb5.txt |   11 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558359329739 |      72 |    73.0 | mscpb5.txt |   15 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558359345085 |      72 |    72.0 | mscpb5.txt |   24 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558359369263 |      72 |    72.0 | mscpb5.txt |   20 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558359389714 |      72 |    72.0 | mscpb5.txt |   22 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558359411377 |      72 |    72.0 | mscpb5.txt |   24 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558359435725 |      72 |    72.0 | mscpb5.txt |   23 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558359458393 |      72 |    73.0 | mscpb5.txt |   20 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558359478124 |      72 |    72.0 | mscpb5.txt |   27 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558359505539 |      72 |    72.0 | mscpb5.txt |   13 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558359518417 |      72 |    72.0 | mscpb5.txt |   21 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558359539703 |      72 |    72.0 | mscpb5.txt |   24 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558359563627 |      72 |    72.0 | mscpb5.txt |   16 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558359579691 |      72 |    73.0 | mscpb5.txt |   20 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558359599321 |      72 |    72.0 | mscpb5.txt |   29 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558359627858 |      72 |    72.0 | mscpb5.txt |   14 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558359641680 |      72 |    72.0 | mscpb5.txt |   29 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558359670242 |      72 |    72.0 | mscpb5.txt |   12 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558359682556 |      72 |    72.0 | mscpb5.txt |   29 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558359711761 |      72 |    72.0 | mscpb5.txt |   27 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558359738922 |      72 |    72.0 | mscpb5.txt |   25 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558359764233 |      72 |    72.0 | mscpb5.txt |   21 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558359784737 |      72 |    72.0 | mscpb5.txt |   24 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558359808860 |      72 |    72.0 | mscpb5.txt |   14 |
