| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape2 |  0.25 | 2500 |1558487677589 |     514 |   521.0 |mscp410.txt |   38 |
| 2 |   25 |      sshape2 |  0.25 | 2500 |1558487715175 |     514 |   522.0 |mscp410.txt |   38 |
| 3 |   25 |      sshape2 |  0.25 | 2500 |1558487752784 |     514 |   520.0 |mscp410.txt |   38 |
| 4 |   25 |      sshape2 |  0.25 | 2500 |1558487790349 |     514 |   522.0 |mscp410.txt |   38 |
| 5 |   25 |      sshape2 |  0.25 | 2500 |1558487827925 |     514 |   521.0 |mscp410.txt |   38 |
| 6 |   25 |      sshape2 |  0.25 | 2500 |1558487865507 |     514 |   520.0 |mscp410.txt |   37 |
| 7 |   25 |      sshape2 |  0.25 | 2500 |1558487902475 |     514 |   519.0 |mscp410.txt |   38 |
| 8 |   25 |      sshape2 |  0.25 | 2500 |1558487940179 |     514 |   518.0 |mscp410.txt |   37 |
| 9 |   25 |      sshape2 |  0.25 | 2500 |1558487977511 |     514 |   514.0 |mscp410.txt |   38 |
|10 |   25 |      sshape2 |  0.25 | 2500 |1558488015094 |     514 |   530.0 |mscp410.txt |   37 |
|11 |   25 |      sshape2 |  0.25 | 2500 |1558488052577 |     514 |   523.0 |mscp410.txt |   37 |
|12 |   25 |      sshape2 |  0.25 | 2500 |1558488089804 |     514 |   522.0 |mscp410.txt |   38 |
|13 |   25 |      sshape2 |  0.25 | 2500 |1558488127523 |     514 |   518.0 |mscp410.txt |   38 |
|14 |   25 |      sshape2 |  0.25 | 2500 |1558488165396 |     514 |   521.0 |mscp410.txt |   38 |
|15 |   25 |      sshape2 |  0.25 | 2500 |1558488202909 |     514 |   517.0 |mscp410.txt |   37 |
|16 |   25 |      sshape2 |  0.25 | 2500 |1558488240383 |     514 |   514.0 |mscp410.txt |   38 |
|17 |   25 |      sshape2 |  0.25 | 2500 |1558488277916 |     514 |   514.0 |mscp410.txt |   37 |
|18 |   25 |      sshape2 |  0.25 | 2500 |1558488315392 |     514 |   517.0 |mscp410.txt |   38 |
|19 |   25 |      sshape2 |  0.25 | 2500 |1558488352944 |     514 |   514.0 |mscp410.txt |   38 |
|20 |   25 |      sshape2 |  0.25 | 2500 |1558488390581 |     514 |   515.0 |mscp410.txt |   38 |
|21 |   25 |      sshape2 |  0.25 | 2500 |1558488428265 |     514 |   516.0 |mscp410.txt |   38 |
|22 |   25 |      sshape2 |  0.25 | 2500 |1558488465773 |     514 |   520.0 |mscp410.txt |   37 |
|23 |   25 |      sshape2 |  0.25 | 2500 |1558488503085 |     514 |   515.0 |mscp410.txt |   38 |
|24 |   25 |      sshape2 |  0.25 | 2500 |1558488540751 |     514 |   516.0 |mscp410.txt |   37 |
|25 |   25 |      sshape2 |  0.25 | 2500 |1558488577713 |     514 |   519.0 |mscp410.txt |   38 |
|26 |   25 |      sshape2 |  0.25 | 2500 |1558488615264 |     514 |   516.0 |mscp410.txt |   37 |
|27 |   25 |      sshape2 |  0.25 | 2500 |1558488652687 |     514 |   516.0 |mscp410.txt |   38 |
|28 |   25 |      sshape2 |  0.25 | 2500 |1558488690516 |     514 |   519.0 |mscp410.txt |   38 |
|29 |   25 |      sshape2 |  0.25 | 2500 |1558488728454 |     514 |   516.0 |mscp410.txt |   38 |
|30 |   25 |      sshape2 |  0.25 | 2500 |1558488766104 |     514 |   520.0 |mscp410.txt |   37 |
|31 |   25 |      sshape2 |  0.25 | 2500 |1558488803522 |     514 |   516.0 |mscp410.txt |   38 |
