| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558475094986 |      59 |  2467.0 |mscpnrh3.txt |   25 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558475119707 |      59 |  2667.0 |mscpnrh3.txt |   24 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558475143511 |      59 |  2567.0 |mscpnrh3.txt |   24 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558475167794 |      59 |  2491.0 |mscpnrh3.txt |   24 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558475192152 |      59 |  2654.0 |mscpnrh3.txt |   24 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558475216426 |      59 |  2802.0 |mscpnrh3.txt |   24 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558475240486 |      59 |  2571.0 |mscpnrh3.txt |   24 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558475264493 |      59 |  2374.0 |mscpnrh3.txt |   25 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558475289196 |      59 |  3033.0 |mscpnrh3.txt |   24 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558475313302 |      59 |  2313.0 |mscpnrh3.txt |   24 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558475337050 |      59 |  2859.0 |mscpnrh3.txt |   24 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558475360917 |      59 |  2713.0 |mscpnrh3.txt |   24 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558475384866 |      59 |  2890.0 |mscpnrh3.txt |   26 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558475411042 |      59 |  2682.0 |mscpnrh3.txt |   24 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558475435005 |      59 |  2566.0 |mscpnrh3.txt |   24 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558475458836 |      59 |  2452.0 |mscpnrh3.txt |   24 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558475482878 |      59 |  2157.0 |mscpnrh3.txt |   24 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558475506741 |      59 |  3227.0 |mscpnrh3.txt |   24 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558475530897 |      59 |  2533.0 |mscpnrh3.txt |   24 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558475555055 |      59 |  2534.0 |mscpnrh3.txt |   25 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558475579651 |      59 |  2707.0 |mscpnrh3.txt |   24 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558475604028 |      59 |  2444.0 |mscpnrh3.txt |   24 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558475628250 |      59 |  2135.0 |mscpnrh3.txt |   25 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558475652918 |      59 |  2216.0 |mscpnrh3.txt |   25 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558475677760 |      59 |  3073.0 |mscpnrh3.txt |   25 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558475702617 |      59 |  2812.0 |mscpnrh3.txt |   24 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558475726756 |      59 |  2389.0 |mscpnrh3.txt |   24 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558475750521 |      59 |  2873.0 |mscpnrh3.txt |   25 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558475775883 |      59 |  2138.0 |mscpnrh3.txt |   24 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558475799607 |      59 |  2548.0 |mscpnrh3.txt |   25 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558475824336 |      59 |  2836.0 |mscpnrh3.txt |   24 |
