| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558357563061 |      80 |    81.0 | mscpb3.txt |   14 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558357576578 |      80 |    81.0 | mscpb3.txt |   26 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558357602496 |      80 |    81.0 | mscpb3.txt |   13 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558357615132 |      80 |    82.0 | mscpb3.txt |   16 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558357630968 |      80 |    80.0 | mscpb3.txt |   10 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558357640991 |      80 |    80.0 | mscpb3.txt |   14 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558357655075 |      80 |    80.0 | mscpb3.txt |   31 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558357686100 |      80 |    81.0 | mscpb3.txt |   15 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558357701519 |      80 |    80.0 | mscpb3.txt |   17 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558357718367 |      80 |    80.0 | mscpb3.txt |  8,6 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558357726948 |      80 |    80.0 | mscpb3.txt |   20 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558357747046 |      80 |    80.0 | mscpb3.txt |   18 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558357765311 |      80 |    80.0 | mscpb3.txt |   20 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558357784842 |      80 |    80.0 | mscpb3.txt |   21 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558357805859 |      80 |    80.0 | mscpb3.txt |   16 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558357822096 |      80 |    81.0 | mscpb3.txt |   36 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558357858313 |      80 |    80.0 | mscpb3.txt |   10 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558357868684 |      80 |    80.0 | mscpb3.txt |  9,6 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558357878335 |      80 |    81.0 | mscpb3.txt |   36 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558357914532 |      80 |    81.0 | mscpb3.txt |   38 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558357952264 |      80 |    81.0 | mscpb3.txt |   21 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558357973289 |      80 |    81.0 | mscpb3.txt |   23 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558357995810 |      80 |    81.0 | mscpb3.txt |   14 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558358009529 |      80 |    80.0 | mscpb3.txt |   17 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558358026112 |      80 |    80.0 | mscpb3.txt |   23 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558358048883 |      80 |    82.0 | mscpb3.txt |   34 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558358083195 |      80 |    80.0 | mscpb3.txt |   10 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558358093527 |      80 |    80.0 | mscpb3.txt |  7,8 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558358101370 |      80 |    80.0 | mscpb3.txt |   10 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558358111705 |      80 |    80.0 | mscpb3.txt |   21 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558358132976 |      80 |    80.0 | mscpb3.txt |   11 |
