| # | Nest | Binarizacion | %Desc |#Iter |      semilla | BestFit |  GotFit |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |      sshape1 |  0.25 | 2500 |1558354033338 |     252 |   256.0 | mscpa2.txt |   21 |
| 2 |   25 |      sshape1 |  0.25 | 2500 |1558354053993 |     252 |   257.0 | mscpa2.txt |   16 |
| 3 |   25 |      sshape1 |  0.25 | 2500 |1558354069778 |     252 |   257.0 | mscpa2.txt |   21 |
| 4 |   25 |      sshape1 |  0.25 | 2500 |1558354090355 |     252 |   256.0 | mscpa2.txt |   38 |
| 5 |   25 |      sshape1 |  0.25 | 2500 |1558354128539 |     252 |   259.0 | mscpa2.txt |   25 |
| 6 |   25 |      sshape1 |  0.25 | 2500 |1558354153296 |     252 |   257.0 | mscpa2.txt |   27 |
| 7 |   25 |      sshape1 |  0.25 | 2500 |1558354179888 |     252 |   256.0 | mscpa2.txt |   14 |
| 8 |   25 |      sshape1 |  0.25 | 2500 |1558354193748 |     252 |   255.0 | mscpa2.txt |   24 |
| 9 |   25 |      sshape1 |  0.25 | 2500 |1558354218086 |     252 |   258.0 | mscpa2.txt |   19 |
|10 |   25 |      sshape1 |  0.25 | 2500 |1558354237535 |     252 |   254.0 | mscpa2.txt |   15 |
|11 |   25 |      sshape1 |  0.25 | 2500 |1558354252856 |     252 |   258.0 | mscpa2.txt |   31 |
|12 |   25 |      sshape1 |  0.25 | 2500 |1558354284110 |     252 |   256.0 | mscpa2.txt |   17 |
|13 |   25 |      sshape1 |  0.25 | 2500 |1558354301342 |     252 |   256.0 | mscpa2.txt |   15 |
|14 |   25 |      sshape1 |  0.25 | 2500 |1558354316653 |     252 |   255.0 | mscpa2.txt |   15 |
|15 |   25 |      sshape1 |  0.25 | 2500 |1558354331483 |     252 |   257.0 | mscpa2.txt |   13 |
|16 |   25 |      sshape1 |  0.25 | 2500 |1558354344948 |     252 |   254.0 | mscpa2.txt |   15 |
|17 |   25 |      sshape1 |  0.25 | 2500 |1558354359540 |     252 |   256.0 | mscpa2.txt |   17 |
|18 |   25 |      sshape1 |  0.25 | 2500 |1558354376472 |     252 |   254.0 | mscpa2.txt |   12 |
|19 |   25 |      sshape1 |  0.25 | 2500 |1558354388546 |     252 |   258.0 | mscpa2.txt |   22 |
|20 |   25 |      sshape1 |  0.25 | 2500 |1558354410736 |     252 |   256.0 | mscpa2.txt |   21 |
|21 |   25 |      sshape1 |  0.25 | 2500 |1558354432224 |     252 |   256.0 | mscpa2.txt |   15 |
|22 |   25 |      sshape1 |  0.25 | 2500 |1558354447146 |     252 |   258.0 | mscpa2.txt |   26 |
|23 |   25 |      sshape1 |  0.25 | 2500 |1558354473356 |     252 |   258.0 | mscpa2.txt |   21 |
|24 |   25 |      sshape1 |  0.25 | 2500 |1558354494508 |     252 |   256.0 | mscpa2.txt |   19 |
|25 |   25 |      sshape1 |  0.25 | 2500 |1558354513128 |     252 |   254.0 | mscpa2.txt |   13 |
|26 |   25 |      sshape1 |  0.25 | 2500 |1558354526441 |     252 |   256.0 | mscpa2.txt |   30 |
|27 |   25 |      sshape1 |  0.25 | 2500 |1558354555998 |     252 |   256.0 | mscpa2.txt |   19 |
|28 |   25 |      sshape1 |  0.25 | 2500 |1558354574547 |     252 |   258.0 | mscpa2.txt |   13 |
|29 |   25 |      sshape1 |  0.25 | 2500 |1558354587055 |     252 |   254.0 | mscpa2.txt |   14 |
|30 |   25 |      sshape1 |  0.25 | 2500 |1558354601205 |     252 |   256.0 | mscpa2.txt |   17 |
|31 |   25 |      sshape1 |  0.25 | 2500 |1558354617788 |     252 |   254.0 | mscpa2.txt |   13 |
