| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962596421 |     161 |   165.0 |    2,48 | mscp65.txt |  2,9 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962599309 |     161 |   170.0 |    5,59 | mscp65.txt |  3,6 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962602883 |     161 |   166.0 |    3,11 | mscp65.txt |  2,8 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962605735 |     161 |   168.0 |    4,35 | mscp65.txt |  2,9 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962608643 |     161 |   166.0 |    3,11 | mscp65.txt |  2,5 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962611175 |     161 |   169.0 |    4,97 | mscp65.txt |  2,6 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962613823 |     161 |   167.0 |    3,73 | mscp65.txt |  2,7 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962616511 |     161 |   168.0 |    4,35 | mscp65.txt |  2,6 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962619156 |     161 |   168.0 |    4,35 | mscp65.txt |  2,6 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962621794 |     161 |   168.0 |    4,35 | mscp65.txt |  3,1 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962624927 |     161 |   168.0 |    4,35 | mscp65.txt |  3,1 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962627992 |     161 |   177.0 |    9,94 | mscp65.txt |  2,8 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962630743 |     161 |   169.0 |    4,97 | mscp65.txt |  2,5 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962633204 |     161 |   167.0 |    3,73 | mscp65.txt |  3,0 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962636226 |     161 |   171.0 |    6,21 | mscp65.txt |  2,5 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962638699 |     161 |   168.0 |    4,35 | mscp65.txt |  3,1 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962641830 |     161 |   169.0 |    4,97 | mscp65.txt |  2,5 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962644307 |     161 |   167.0 |    3,73 | mscp65.txt |  3,7 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962647972 |     161 |   170.0 |    5,59 | mscp65.txt |  3,4 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962651362 |     161 |   173.0 |    7,45 | mscp65.txt |  2,9 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962654275 |     161 |   168.0 |    4,35 | mscp65.txt |  3,0 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962657299 |     161 |   170.0 |    5,59 | mscp65.txt |  2,8 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962660127 |     161 |   167.0 |    3,73 | mscp65.txt |  3,3 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962663450 |     161 |   167.0 |    3,73 | mscp65.txt |  2,7 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962666169 |     161 |   169.0 |    4,97 | mscp65.txt |  4,1 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962670305 |     161 |   167.0 |    3,73 | mscp65.txt |  2,5 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962672832 |     161 |   163.0 |    1,24 | mscp65.txt |  2,6 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962675425 |     161 |   172.0 |    6,83 | mscp65.txt |  2,4 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962677780 |     161 |   171.0 |    6,21 | mscp65.txt |  4,7 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962682520 |     161 |   171.0 |    6,21 | mscp65.txt |  4,0 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962686565 |     161 |   166.0 |    3,11 | mscp65.txt |  2,6 |
