| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974474305 |      13 |  2150.0 |16438,46 |mscpnrf5.txt |   14 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974488292 |      13 |  2317.0 |17723,08 |mscpnrf5.txt |   14 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974502341 |      13 |  2218.0 |16961,54 |mscpnrf5.txt |   15 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974517423 |      13 |  2210.0 |16900,00 |mscpnrf5.txt |   14 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974531583 |      13 |  2155.0 |16476,92 |mscpnrf5.txt |   14 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974545413 |      13 |  2133.0 |16307,69 |mscpnrf5.txt |   14 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974559327 |      13 |  2175.0 |16630,77 |mscpnrf5.txt |   14 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974573399 |      13 |  2239.0 |17123,08 |mscpnrf5.txt |   14 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974587588 |      13 |  2286.0 |17484,62 |mscpnrf5.txt |   14 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974601593 |      13 |  2083.0 |15923,08 |mscpnrf5.txt |   14 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974615717 |      13 |  2203.0 |16846,15 |mscpnrf5.txt |   14 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974629771 |      13 |  2106.0 |16100,00 |mscpnrf5.txt |   14 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974644080 |      13 |  2189.0 |16738,46 |mscpnrf5.txt |   14 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974658033 |      13 |  2209.0 |16892,31 |mscpnrf5.txt |   14 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974672498 |      13 |  2132.0 |16300,00 |mscpnrf5.txt |   14 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974686974 |      13 |  2180.0 |16669,23 |mscpnrf5.txt |   15 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974701524 |      13 |  2091.0 |15984,62 |mscpnrf5.txt |   14 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974715852 |      13 |  2184.0 |16700,00 |mscpnrf5.txt |   14 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974729990 |      13 |  2189.0 |16738,46 |mscpnrf5.txt |   14 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974743919 |      13 |  2201.0 |16830,77 |mscpnrf5.txt |   14 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974758037 |      13 |  2202.0 |16838,46 |mscpnrf5.txt |   14 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974772083 |      13 |  2215.0 |16938,46 |mscpnrf5.txt |   14 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974786115 |      13 |  2130.0 |16284,62 |mscpnrf5.txt |   14 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974800245 |      13 |  2186.0 |16715,38 |mscpnrf5.txt |   14 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974814303 |      13 |  2063.0 |15769,23 |mscpnrf5.txt |   14 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974828355 |      13 |  2267.0 |17338,46 |mscpnrf5.txt |   14 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974842542 |      13 |  2197.0 |16800,00 |mscpnrf5.txt |   14 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974856452 |      13 |  2198.0 |16807,69 |mscpnrf5.txt |   14 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974870508 |      13 |  2146.0 |16407,69 |mscpnrf5.txt |   14 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974884611 |      13 |  2214.0 |16930,77 |mscpnrf5.txt |   14 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560974898935 |      13 |  2164.0 |16546,15 |mscpnrf5.txt |   14 |
