| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079798250 |     429 |   432.0 |    0,70 | mscp41.txt |  2,5 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079800728 |     429 |   432.0 |    0,70 | mscp41.txt |  2,4 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079803112 |     429 |   432.0 |    0,70 | mscp41.txt |  2,2 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079805345 |     429 |   430.0 |    0,23 | mscp41.txt |  2,6 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079807962 |     429 |   430.0 |    0,23 | mscp41.txt |  2,5 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079810481 |     429 |   433.0 |    0,93 | mscp41.txt |  2,3 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079812740 |     429 |   434.0 |    1,17 | mscp41.txt |  2,5 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079815279 |     429 |   432.0 |    0,70 | mscp41.txt |  2,3 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079817593 |     429 |   432.0 |    0,70 | mscp41.txt |  3,2 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079820830 |     429 |   433.0 |    0,93 | mscp41.txt |  2,2 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079823033 |     429 |   437.0 |    1,86 | mscp41.txt |  2,6 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079825669 |     429 |   434.0 |    1,17 | mscp41.txt |  3,4 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079829045 |     429 |   430.0 |    0,23 | mscp41.txt |  2,2 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079831294 |     429 |   430.0 |    0,23 | mscp41.txt |  2,6 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079833876 |     429 |   432.0 |    0,70 | mscp41.txt |  2,3 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079836189 |     429 |   432.0 |    0,70 | mscp41.txt |  2,3 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079838491 |     429 |   430.0 |    0,23 | mscp41.txt |  2,4 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079840871 |     429 |   432.0 |    0,70 | mscp41.txt |  2,4 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079843261 |     429 |   430.0 |    0,23 | mscp41.txt |  3,0 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079846251 |     429 |   432.0 |    0,70 | mscp41.txt |  2,5 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079848795 |     429 |   432.0 |    0,70 | mscp41.txt |  2,5 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079851328 |     429 |   431.0 |    0,47 | mscp41.txt |  2,5 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561079853824 |     429 |   432.0 |    0,70 | mscp41.txt |  2,4 |
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561080192502 |     429 |   442.0 |    3,03 | mscp41.txt |  4,0 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561080196530 |     429 |   440.0 |    2,56 | mscp41.txt |  6,0 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1561080202557 |     429 |   441.0 |    2,80 | mscp41.txt |  4,1 |
| 1 |   25 |            3 |[0.02, 0.04, 0.06] |  0.25 | 2500 |1561080286906 |     429 |   437.0 |    1,86 | mscp41.txt |  7,3 |
