| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962891854 |     252 |   261.0 |    3,57 | mscpa2.txt |  5,9 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962897749 |     252 |   259.0 |    2,78 | mscpa2.txt |  6,9 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962904632 |     252 |   260.0 |    3,17 | mscpa2.txt |   10 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962914886 |     252 |   258.0 |    2,38 | mscpa2.txt |  6,8 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962921709 |     252 |   259.0 |    2,78 | mscpa2.txt |   12 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962933310 |     252 |   256.0 |    1,59 | mscpa2.txt |  8,3 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962941589 |     252 |   257.0 |    1,98 | mscpa2.txt |  6,2 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962947809 |     252 |   256.0 |    1,59 | mscpa2.txt |  6,3 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962954132 |     252 |   259.0 |    2,78 | mscpa2.txt |   11 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962964652 |     252 |   259.0 |    2,78 | mscpa2.txt |  8,9 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962973534 |     252 |   257.0 |    1,98 | mscpa2.txt |  6,8 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962980348 |     252 |   256.0 |    1,59 | mscpa2.txt |   10 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962990681 |     252 |   261.0 |    3,57 | mscpa2.txt |  6,2 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962996855 |     252 |   262.0 |    3,97 | mscpa2.txt |  6,4 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963003209 |     252 |   258.0 |    2,38 | mscpa2.txt |  7,0 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963010181 |     252 |   261.0 |    3,57 | mscpa2.txt |  9,5 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963019710 |     252 |   258.0 |    2,38 | mscpa2.txt |  8,1 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963027768 |     252 |   262.0 |    3,97 | mscpa2.txt |  6,7 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963034456 |     252 |   257.0 |    1,98 | mscpa2.txt |  6,1 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963040588 |     252 |   261.0 |    3,57 | mscpa2.txt |  8,8 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963049424 |     252 |   264.0 |    4,76 | mscpa2.txt |  7,2 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963056668 |     252 |   261.0 |    3,57 | mscpa2.txt |  9,5 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963066206 |     252 |   260.0 |    3,17 | mscpa2.txt |   19 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963085159 |     252 |   259.0 |    2,78 | mscpa2.txt |  6,9 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963092012 |     252 |   263.0 |    4,37 | mscpa2.txt |  6,6 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963098611 |     252 |   256.0 |    1,59 | mscpa2.txt |   10 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963108621 |     252 |   256.0 |    1,59 | mscpa2.txt |   10 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963119099 |     252 |   259.0 |    2,78 | mscpa2.txt |  6,2 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963125310 |     252 |   261.0 |    3,57 | mscpa2.txt |  8,6 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963133923 |     252 |   258.0 |    2,38 | mscpa2.txt |  7,6 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560963141573 |     252 |   263.0 |    4,37 | mscpa2.txt |  5,5 |
