| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961647191 |     211 |   212.0 |    0,47 | mscp55.txt |  4,4 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961651597 |     211 |   212.0 |    0,47 | mscp55.txt |  2,6 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961654159 |     211 |   214.0 |    1,42 | mscp55.txt |  2,9 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961657091 |     211 |   212.0 |    0,47 | mscp55.txt |  2,8 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961659882 |     211 |   212.0 |    0,47 | mscp55.txt |  2,8 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961662648 |     211 |   214.0 |    1,42 | mscp55.txt |  3,0 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961665634 |     211 |   214.0 |    1,42 | mscp55.txt |  2,7 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961668317 |     211 |   212.0 |    0,47 | mscp55.txt |  2,6 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961670912 |     211 |   212.0 |    0,47 | mscp55.txt |  3,4 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961674346 |     211 |   212.0 |    0,47 | mscp55.txt |  2,7 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961677061 |     211 |   214.0 |    1,42 | mscp55.txt |  2,6 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961679634 |     211 |   214.0 |    1,42 | mscp55.txt |  3,7 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961683359 |     211 |   218.0 |    3,32 | mscp55.txt |  3,2 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961686563 |     211 |   212.0 |    0,47 | mscp55.txt |  2,9 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961689420 |     211 |   212.0 |    0,47 | mscp55.txt |  2,7 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961692118 |     211 |   214.0 |    1,42 | mscp55.txt |  2,8 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961694925 |     211 |   214.0 |    1,42 | mscp55.txt |  3,1 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961698063 |     211 |   212.0 |    0,47 | mscp55.txt |  3,0 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961701032 |     211 |   212.0 |    0,47 | mscp55.txt |  3,0 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961704035 |     211 |   212.0 |    0,47 | mscp55.txt |  2,9 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961706925 |     211 |   212.0 |    0,47 | mscp55.txt |  3,4 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961710338 |     211 |   216.0 |    2,37 | mscp55.txt |  2,7 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961713066 |     211 |   211.0 |    0,00 | mscp55.txt |  3,0 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961716073 |     211 |   211.0 |    0,00 | mscp55.txt |  3,8 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961719867 |     211 |   214.0 |    1,42 | mscp55.txt |  2,8 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961722618 |     211 |   218.0 |    3,32 | mscp55.txt |  2,8 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961725391 |     211 |   214.0 |    1,42 | mscp55.txt |  3,3 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961728700 |     211 |   214.0 |    1,42 | mscp55.txt |  2,8 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961731541 |     211 |   214.0 |    1,42 | mscp55.txt |  2,6 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961734111 |     211 |   214.0 |    1,42 | mscp55.txt |  3,1 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961737206 |     211 |   214.0 |    1,42 | mscp55.txt |  3,5 |
