| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560971927724 |      28 |  4567.0 |16210,71 |mscpnre5.txt |   21 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560971948621 |      28 |  4502.0 |15978,57 |mscpnre5.txt |   21 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560971969607 |      28 |  4583.0 |16267,86 |mscpnre5.txt |   21 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560971990757 |      28 |  4540.0 |16114,29 |mscpnre5.txt |   21 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972011575 |      28 |  4494.0 |15950,00 |mscpnre5.txt |   21 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972032415 |      28 |  4411.0 |15653,57 |mscpnre5.txt |   21 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972053454 |      28 |  4308.0 |15285,71 |mscpnre5.txt |   21 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972074535 |      28 |  4432.0 |15728,57 |mscpnre5.txt |   21 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972095440 |      28 |  4463.0 |15839,29 |mscpnre5.txt |   21 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972116430 |      28 |  4320.0 |15328,57 |mscpnre5.txt |   21 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972137238 |      28 |  4415.0 |15667,86 |mscpnre5.txt |   21 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972158312 |      28 |  4187.0 |14853,57 |mscpnre5.txt |   21 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972179474 |      28 |  4453.0 |15803,57 |mscpnre5.txt |   21 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972200680 |      28 |  4562.0 |16192,86 |mscpnre5.txt |   21 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972221783 |      28 |  4397.0 |15603,57 |mscpnre5.txt |   21 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972242935 |      28 |  4605.0 |16346,43 |mscpnre5.txt |   21 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972263970 |      28 |  4364.0 |15485,71 |mscpnre5.txt |   21 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972285221 |      28 |  4507.0 |15996,43 |mscpnre5.txt |   21 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972306431 |      28 |  4368.0 |15500,00 |mscpnre5.txt |   21 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972327788 |      28 |  4435.0 |15739,29 |mscpnre5.txt |   21 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972349045 |      28 |  4529.0 |16075,00 |mscpnre5.txt |   21 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972370121 |      28 |  4485.0 |15917,86 |mscpnre5.txt |   21 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972391523 |      28 |  4521.0 |16046,43 |mscpnre5.txt |   21 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972412610 |      28 |  4497.0 |15960,71 |mscpnre5.txt |   21 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972433467 |      28 |  4496.0 |15957,14 |mscpnre5.txt |   21 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972454302 |      28 |  4431.0 |15725,00 |mscpnre5.txt |   21 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972475171 |      28 |  4468.0 |15857,14 |mscpnre5.txt |   21 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972496132 |      28 |  4439.0 |15753,57 |mscpnre5.txt |   21 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972517144 |      28 |  4586.0 |16278,57 |mscpnre5.txt |   21 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972538219 |      28 |  4385.0 |15560,71 |mscpnre5.txt |   21 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560972559203 |      28 |  4446.0 |15778,57 |mscpnre5.txt |   21 |
