| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960962736 |     641 |   651.0 |    1,56 | mscp49.txt |  5,0 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960967777 |     641 |   665.0 |    3,74 | mscp49.txt |  3,6 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960971351 |     641 |   652.0 |    1,72 | mscp49.txt |  6,3 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960977702 |     641 |   655.0 |    2,18 | mscp49.txt |  5,2 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960982906 |     641 |   660.0 |    2,96 | mscp49.txt |  5,0 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960987882 |     641 |   651.0 |    1,56 | mscp49.txt |  3,7 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960991600 |     641 |   657.0 |    2,50 | mscp49.txt |  3,8 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960995420 |     641 |   660.0 |    2,96 | mscp49.txt |  5,0 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961000390 |     641 |   659.0 |    2,81 | mscp49.txt |  3,6 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961004002 |     641 |   659.0 |    2,81 | mscp49.txt |  3,5 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961007533 |     641 |   661.0 |    3,12 | mscp49.txt |  4,7 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961012286 |     641 |   649.0 |    1,25 | mscp49.txt |  4,0 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961016287 |     641 |   654.0 |    2,03 | mscp49.txt |  3,7 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961019980 |     641 |   652.0 |    1,72 | mscp49.txt |  4,4 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961024340 |     641 |   667.0 |    4,06 | mscp49.txt |  4,6 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961028944 |     641 |   661.0 |    3,12 | mscp49.txt |  3,7 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961032611 |     641 |   664.0 |    3,59 | mscp49.txt |  6,1 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961038703 |     641 |   665.0 |    3,74 | mscp49.txt |  4,6 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961043255 |     641 |   673.0 |    4,99 | mscp49.txt |  5,4 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961048674 |     641 |   659.0 |    2,81 | mscp49.txt |  3,7 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961052345 |     641 |   650.0 |    1,40 | mscp49.txt |  3,5 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961055852 |     641 |   648.0 |    1,09 | mscp49.txt |  4,6 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961060425 |     641 |   656.0 |    2,34 | mscp49.txt |  4,3 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961064732 |     641 |   655.0 |    2,18 | mscp49.txt |  3,4 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961068139 |     641 |   655.0 |    2,18 | mscp49.txt |  3,6 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961071777 |     641 |   660.0 |    2,96 | mscp49.txt |  5,2 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961076983 |     641 |   650.0 |    1,40 | mscp49.txt |  6,4 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961083366 |     641 |   647.0 |    0,94 | mscp49.txt |  4,0 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961087341 |     641 |   650.0 |    1,40 | mscp49.txt |  4,2 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961091499 |     641 |   662.0 |    3,28 | mscp49.txt |  3,5 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961095035 |     641 |   656.0 |    2,34 | mscp49.txt |  3,9 |
