| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970068693 |      30 |  4304.0 |14246,67 |mscpnre2.txt |   21 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970089326 |      30 |  4412.0 |14606,67 |mscpnre2.txt |   21 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970110791 |      30 |  4348.0 |14393,33 |mscpnre2.txt |   21 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970131455 |      30 |  4288.0 |14193,33 |mscpnre2.txt |   21 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970152054 |      30 |  4324.0 |14313,33 |mscpnre2.txt |   21 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970172763 |      30 |  4386.0 |14520,00 |mscpnre2.txt |   21 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970193450 |      30 |  4434.0 |14680,00 |mscpnre2.txt |   21 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970214222 |      30 |  4297.0 |14223,33 |mscpnre2.txt |   21 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970234972 |      30 |  4374.0 |14480,00 |mscpnre2.txt |   21 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970255661 |      30 |  4236.0 |14020,00 |mscpnre2.txt |   21 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970276243 |      30 |  4319.0 |14296,67 |mscpnre2.txt |   21 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970296964 |      30 |  4481.0 |14836,67 |mscpnre2.txt |   21 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970317603 |      30 |  4482.0 |14840,00 |mscpnre2.txt |   21 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970338305 |      30 |  4376.0 |14486,67 |mscpnre2.txt |   21 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970359239 |      30 |  4348.0 |14393,33 |mscpnre2.txt |   21 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970380220 |      30 |  4341.0 |14370,00 |mscpnre2.txt |   21 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970401010 |      30 |  4263.0 |14110,00 |mscpnre2.txt |   21 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970421778 |      30 |  4364.0 |14446,67 |mscpnre2.txt |   21 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970442391 |      30 |  4403.0 |14576,67 |mscpnre2.txt |   21 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970463211 |      30 |  4242.0 |14040,00 |mscpnre2.txt |   21 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970484076 |      30 |  4252.0 |14073,33 |mscpnre2.txt |   21 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970505002 |      30 |  4438.0 |14693,33 |mscpnre2.txt |   21 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970525755 |      30 |  4397.0 |14556,67 |mscpnre2.txt |   21 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970546459 |      30 |  4267.0 |14123,33 |mscpnre2.txt |   21 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970567198 |      30 |  4592.0 |15206,67 |mscpnre2.txt |   21 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970588121 |      30 |  4422.0 |14640,00 |mscpnre2.txt |   21 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970608922 |      30 |  4390.0 |14533,33 |mscpnre2.txt |   21 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970629818 |      30 |  4428.0 |14660,00 |mscpnre2.txt |   21 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970650724 |      30 |  4427.0 |14656,67 |mscpnre2.txt |   21 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970671807 |      30 |  4547.0 |15056,67 |mscpnre2.txt |   21 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560970692742 |      30 |  4311.0 |14270,00 |mscpnre2.txt |   21 |
