| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962459142 |     145 |   149.0 |    2,76 | mscp63.txt |  2,1 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962461245 |     145 |   160.0 |   10,34 | mscp63.txt |  1,9 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962463145 |     145 |   149.0 |    2,76 | mscp63.txt |  2,4 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962465537 |     145 |   163.0 |   12,41 | mscp63.txt |  2,1 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962467607 |     145 |   157.0 |    8,28 | mscp63.txt |  2,6 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962470193 |     145 |   150.0 |    3,45 | mscp63.txt |  2,0 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962472234 |     145 |   154.0 |    6,21 | mscp63.txt |  2,0 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962474205 |     145 |   153.0 |    5,52 | mscp63.txt |  2,0 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962476155 |     145 |   212.0 |   46,21 | mscp63.txt |  2,1 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962478283 |     145 |   149.0 |    2,76 | mscp63.txt |  2,1 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962480372 |     145 |   159.0 |    9,66 | mscp63.txt |  1,9 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962482280 |     145 |   150.0 |    3,45 | mscp63.txt |  2,0 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962484280 |     145 |   149.0 |    2,76 | mscp63.txt |  2,3 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962486562 |     145 |   152.0 |    4,83 | mscp63.txt |  2,0 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962488597 |     145 |   152.0 |    4,83 | mscp63.txt |  2,0 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962490636 |     145 |   154.0 |    6,21 | mscp63.txt |  2,1 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962492710 |     145 |   150.0 |    3,45 | mscp63.txt |  2,2 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962494891 |     145 |   148.0 |    2,07 | mscp63.txt |  2,1 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962497031 |     145 |   158.0 |    8,97 | mscp63.txt |  2,8 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962499869 |     145 |   148.0 |    2,07 | mscp63.txt |  2,1 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962502007 |     145 |   274.0 |   88,97 | mscp63.txt |  2,3 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962504326 |     145 |   153.0 |    5,52 | mscp63.txt |  2,6 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962506923 |     145 |   153.0 |    5,52 | mscp63.txt |  2,0 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962508946 |     145 |   149.0 |    2,76 | mscp63.txt |  2,2 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962511179 |     145 |   148.0 |    2,07 | mscp63.txt |  2,1 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962513262 |     145 |   163.0 |   12,41 | mscp63.txt |  2,0 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962515228 |     145 |   149.0 |    2,76 | mscp63.txt |  2,0 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962517247 |     145 |   149.0 |    2,76 | mscp63.txt |  2,3 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962519592 |     145 |   162.0 |   11,72 | mscp63.txt |  2,2 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962521763 |     145 |   153.0 |    5,52 | mscp63.txt |  2,3 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962524087 |     145 |   159.0 |    9,66 | mscp63.txt |  2,0 |
