| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980075378 |     168 | 10551.0 | 6180,36 |mscpnrg4.txt |   53 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980128688 |     168 | 10345.0 | 6057,74 |mscpnrg4.txt |   53 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980181679 |     168 | 10622.0 | 6222,62 |mscpnrg4.txt |   53 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980234735 |     168 | 10463.0 | 6127,98 |mscpnrg4.txt |   54 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980288408 |     168 | 10475.0 | 6135,12 |mscpnrg4.txt |   53 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980341724 |     168 | 10724.0 | 6283,33 |mscpnrg4.txt |   53 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980394290 |     168 | 10550.0 | 6179,76 |mscpnrg4.txt |   53 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980446937 |     168 | 10563.0 | 6187,50 |mscpnrg4.txt |   54 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980500610 |     168 | 10567.0 | 6189,88 |mscpnrg4.txt |   54 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980554238 |     168 | 10578.0 | 6196,43 |mscpnrg4.txt |   54 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980608177 |     168 | 10631.0 | 6227,98 |mscpnrg4.txt |   54 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980661848 |     168 | 10435.0 | 6111,31 |mscpnrg4.txt |   53 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980715184 |     168 | 10418.0 | 6101,19 |mscpnrg4.txt |   53 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980768332 |     168 | 10377.0 | 6076,79 |mscpnrg4.txt |   54 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980821915 |     168 | 10614.0 | 6217,86 |mscpnrg4.txt |   53 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980875256 |     168 | 10492.0 | 6145,24 |mscpnrg4.txt |   54 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980929026 |     168 | 10483.0 | 6139,88 |mscpnrg4.txt |   53 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560980982171 |     168 | 10227.0 | 5987,50 |mscpnrg4.txt |   54 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560981035747 |     168 | 10625.0 | 6224,40 |mscpnrg4.txt |   54 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560981089294 |     168 | 10534.0 | 6170,24 |mscpnrg4.txt |   54 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560981142979 |     168 | 10460.0 | 6126,19 |mscpnrg4.txt |   53 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560981195717 |     168 | 10628.0 | 6226,19 |mscpnrg4.txt |   53 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560981249080 |     168 | 10185.0 | 5962,50 |mscpnrg4.txt |   54 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560981303146 |     168 | 10462.0 | 6127,38 |mscpnrg4.txt |   54 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560981356700 |     168 | 10286.0 | 6022,62 |mscpnrg4.txt |   54 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560981410474 |     168 | 10339.0 | 6054,17 |mscpnrg4.txt |   54 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560981464485 |     168 | 10622.0 | 6222,62 |mscpnrg4.txt |   54 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560981518243 |     168 | 10139.0 | 5935,12 |mscpnrg4.txt |   54 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560981572742 |     168 | 10685.0 | 6260,12 |mscpnrg4.txt |   55 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560981627252 |     168 | 10721.0 | 6281,55 |mscpnrg4.txt |   54 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560981681389 |     168 | 10549.0 | 6179,17 |mscpnrg4.txt |   54 |
