| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961191561 |     253 |   255.0 |    0,79 | mscp51.txt |  3,4 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961194998 |     253 |   253.0 |    0,00 | mscp51.txt |  4,4 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961199410 |     253 |   255.0 |    0,79 | mscp51.txt |  3,1 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961202484 |     253 |   255.0 |    0,79 | mscp51.txt |  3,5 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961205939 |     253 |   260.0 |    2,77 | mscp51.txt |  3,1 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961209059 |     253 |   258.0 |    1,98 | mscp51.txt |  5,2 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961214279 |     253 |   253.0 |    0,00 | mscp51.txt |  5,0 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961219316 |     253 |   256.0 |    1,19 | mscp51.txt |  4,0 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961223307 |     253 |   261.0 |    3,16 | mscp51.txt |  4,1 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961227405 |     253 |   261.0 |    3,16 | mscp51.txt |  3,7 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961231062 |     253 |   257.0 |    1,58 | mscp51.txt |  4,1 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961235198 |     253 |   255.0 |    0,79 | mscp51.txt |  3,0 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961238216 |     253 |   256.0 |    1,19 | mscp51.txt |  2,8 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961241028 |     253 |   260.0 |    2,77 | mscp51.txt |  3,5 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961244555 |     253 |   254.0 |    0,40 | mscp51.txt |  3,7 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961248239 |     253 |   253.0 |    0,00 | mscp51.txt |  3,6 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961251822 |     253 |   261.0 |    3,16 | mscp51.txt |  4,2 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961256068 |     253 |   253.0 |    0,00 | mscp51.txt |  3,8 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961259852 |     253 |   257.0 |    1,58 | mscp51.txt |  3,1 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961262906 |     253 |   260.0 |    2,77 | mscp51.txt |  2,9 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961265784 |     253 |   254.0 |    0,40 | mscp51.txt |  3,7 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961269446 |     253 |   261.0 |    3,16 | mscp51.txt |  3,8 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961273204 |     253 |   256.0 |    1,19 | mscp51.txt |  4,1 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961277274 |     253 |   254.0 |    0,40 | mscp51.txt |  4,1 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961281331 |     253 |   253.0 |    0,00 | mscp51.txt |  3,0 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961284365 |     253 |   261.0 |    3,16 | mscp51.txt |  3,9 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961288314 |     253 |   256.0 |    1,19 | mscp51.txt |  4,9 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961293198 |     253 |   260.0 |    2,77 | mscp51.txt |  3,3 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961296449 |     253 |   260.0 |    2,77 | mscp51.txt |  4,2 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961300632 |     253 |   260.0 |    2,77 | mscp51.txt |  6,4 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961307074 |     253 |   255.0 |    0,79 | mscp51.txt |  3,6 |
