| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964058206 |      76 |  1820.0 | 2294,74 | mscpb2.txt |   10 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964068203 |      76 |  1825.0 | 2301,32 | mscpb2.txt |   10 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964078309 |      76 |   108.0 |   42,11 | mscpb2.txt |  9,1 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964087424 |      76 |  1803.0 | 2272,37 | mscpb2.txt |   10 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964097378 |      76 |   128.0 |   68,42 | mscpb2.txt |  9,4 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964106740 |      76 |   113.0 |   48,68 | mscpb2.txt |  7,5 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964114199 |      76 |  1736.0 | 2184,21 | mscpb2.txt |   10 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964124209 |      76 |  1827.0 | 2303,95 | mscpb2.txt |   10 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964134334 |      76 |  1796.0 | 2263,16 | mscpb2.txt |   10 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964144394 |      76 |  1745.0 | 2196,05 | mscpb2.txt |   10 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964154525 |      76 |  1746.0 | 2197,37 | mscpb2.txt |   10 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964164653 |      76 |  1760.0 | 2215,79 | mscpb2.txt |   10 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964175037 |      76 |  1813.0 | 2285,53 | mscpb2.txt |   10 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964185326 |      76 |   110.0 |   44,74 | mscpb2.txt |  8,8 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964194153 |      76 |   131.0 |   72,37 | mscpb2.txt |  8,5 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964202676 |      76 |  1708.0 | 2147,37 | mscpb2.txt |   10 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964212958 |      76 |  1766.0 | 2223,68 | mscpb2.txt |   11 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964223472 |      76 |  1796.0 | 2263,16 | mscpb2.txt |   11 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964234045 |      76 |  1755.0 | 2209,21 | mscpb2.txt |   10 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964244195 |      76 |  1758.0 | 2213,16 | mscpb2.txt |   10 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964254491 |      76 |   131.0 |   72,37 | mscpb2.txt |  8,1 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964262625 |      76 |  1688.0 | 2121,05 | mscpb2.txt |   10 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964272915 |      76 |  1725.0 | 2169,74 | mscpb2.txt |   10 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964283166 |      76 |   109.0 |   43,42 | mscpb2.txt |  6,9 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964290040 |      76 |  1757.0 | 2211,84 | mscpb2.txt |   10 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964300163 |      76 |  1632.0 | 2047,37 | mscpb2.txt |   10 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964310267 |      76 |  1752.0 | 2205,26 | mscpb2.txt |   10 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964320555 |      76 |  1681.0 | 2111,84 | mscpb2.txt |   10 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964330816 |      76 |  1805.0 | 2275,00 | mscpb2.txt |   10 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964341006 |      76 |   110.0 |   44,74 | mscpb2.txt |  7,1 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560964348115 |      76 |   120.0 |   57,89 | mscpb2.txt |  7,5 |
