| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960863950 |     492 |   494.0 |    0,41 | mscp48.txt |  2,9 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960866842 |     492 |   497.0 |    1,02 | mscp48.txt |  2,7 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960869592 |     492 |   503.0 |    2,24 | mscp48.txt |  3,2 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960872754 |     492 |   492.0 |    0,00 | mscp48.txt |  3,6 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960876372 |     492 |   494.0 |    0,41 | mscp48.txt |  3,3 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960879648 |     492 |   492.0 |    0,00 | mscp48.txt |  3,3 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960882921 |     492 |   492.0 |    0,00 | mscp48.txt |  4,5 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960887407 |     492 |   502.0 |    2,03 | mscp48.txt |  3,1 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960890492 |     492 |   492.0 |    0,00 | mscp48.txt |  3,7 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960894214 |     492 |   494.0 |    0,41 | mscp48.txt |  3,9 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960898113 |     492 |   500.0 |    1,63 | mscp48.txt |  3,3 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960901443 |     492 |   492.0 |    0,00 | mscp48.txt |  3,1 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960904543 |     492 |   504.0 |    2,44 | mscp48.txt |  2,9 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960907438 |     492 |   503.0 |    2,24 | mscp48.txt |  3,1 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960910559 |     492 |   499.0 |    1,42 | mscp48.txt |  2,9 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960913456 |     492 |   494.0 |    0,41 | mscp48.txt |  2,8 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960916251 |     492 |   503.0 |    2,24 | mscp48.txt |  3,0 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960919284 |     492 |   492.0 |    0,00 | mscp48.txt |  3,2 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960922523 |     492 |   494.0 |    0,41 | mscp48.txt |  3,0 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960925525 |     492 |   507.0 |    3,05 | mscp48.txt |  2,8 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960928308 |     492 |   507.0 |    3,05 | mscp48.txt |  2,6 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960930892 |     492 |   492.0 |    0,00 | mscp48.txt |  3,5 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960934438 |     492 |   494.0 |    0,41 | mscp48.txt |  3,3 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960937741 |     492 |   497.0 |    1,02 | mscp48.txt |  3,4 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960941157 |     492 |   492.0 |    0,00 | mscp48.txt |  3,4 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960944534 |     492 |   503.0 |    2,24 | mscp48.txt |  2,7 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960947276 |     492 |   494.0 |    0,41 | mscp48.txt |  3,4 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960950713 |     492 |   494.0 |    0,41 | mscp48.txt |  3,2 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960953902 |     492 |   502.0 |    2,03 | mscp48.txt |  3,1 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960956956 |     492 |   499.0 |    1,42 | mscp48.txt |  2,9 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960959850 |     492 |   500.0 |    1,63 | mscp48.txt |  2,9 |
