| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560985663338 |      63 | 19185.0 |30352,38 |mscpnrh2.txt |   70 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560985733653 |      63 | 19502.0 |30855,55 |mscpnrh2.txt |   70 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560985803441 |      63 | 19451.0 |30774,60 |mscpnrh2.txt |   70 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560985873066 |      63 | 19609.0 |31025,40 |mscpnrh2.txt |   70 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560985942930 |      63 | 19589.0 |30993,65 |mscpnrh2.txt |   71 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560986013527 |      63 | 19916.0 |31512,70 |mscpnrh2.txt |   70 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560986083938 |      63 | 19096.0 |30211,11 |mscpnrh2.txt |   70 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560986154245 |      63 | 19437.0 |30752,38 |mscpnrh2.txt |   70 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560986224358 |      63 | 19154.0 |30303,17 |mscpnrh2.txt |   70 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560986294813 |      63 | 19278.0 |30500,00 |mscpnrh2.txt |   70 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560986365096 |      63 | 19432.0 |30744,45 |mscpnrh2.txt |   70 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560986435278 |      63 | 18969.0 |30009,53 |mscpnrh2.txt |   71 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560986506116 |      63 | 19210.0 |30392,06 |mscpnrh2.txt |   71 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560986576808 |      63 | 19617.0 |31038,10 |mscpnrh2.txt |   70 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560986647224 |      63 | 19532.0 |30903,17 |mscpnrh2.txt |   70 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560986717389 |      63 | 19246.0 |30449,21 |mscpnrh2.txt |   71 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560986787920 |      63 | 19519.0 |30882,54 |mscpnrh2.txt |   71 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560986858863 |      63 | 19392.0 |30680,95 |mscpnrh2.txt |   75 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560986933865 |      63 | 19191.0 |30361,90 |mscpnrh2.txt |   75 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560987009277 |      63 | 19182.0 |30347,62 |mscpnrh2.txt |   74 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560987082790 |      63 | 19508.0 |30865,08 |mscpnrh2.txt |   73 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560987155822 |      63 | 19075.0 |30177,78 |mscpnrh2.txt |   73 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560987228458 |      63 | 19627.0 |31053,97 |mscpnrh2.txt |   72 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560987300139 |      63 | 19412.0 |30712,70 |mscpnrh2.txt |   73 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560987373051 |      63 | 19292.0 |30522,22 |mscpnrh2.txt |   72 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560987445225 |      63 | 19041.0 |30123,81 |mscpnrh2.txt |   73 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560987518351 |      63 | 19560.0 |30947,62 |mscpnrh2.txt |   73 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560987591033 |      63 | 19173.0 |30333,33 |mscpnrh2.txt |   73 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560987663557 |      63 | 19648.0 |31087,30 |mscpnrh2.txt |   73 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560987736278 |      63 | 19403.0 |30698,41 |mscpnrh2.txt |   73 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560987809111 |      63 | 19285.0 |30511,11 |mscpnrh2.txt |   73 |
