| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968601607 |      62 |  2488.0 | 3912,90 | mscpd4.txt |   15 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968616162 |      62 |  2510.0 | 3948,39 | mscpd4.txt |   15 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968630788 |      62 |  2386.0 | 3748,39 | mscpd4.txt |   15 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968645340 |      62 |  2504.0 | 3938,71 | mscpd4.txt |   15 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968659933 |      62 |  2599.0 | 4091,94 | mscpd4.txt |   14 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968674328 |      62 |  2465.0 | 3875,81 | mscpd4.txt |   15 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968688832 |      62 |  2481.0 | 3901,61 | mscpd4.txt |   14 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968703196 |      62 |  2589.0 | 4075,81 | mscpd4.txt |   14 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968717551 |      62 |  2577.0 | 4056,45 | mscpd4.txt |   15 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968732156 |      62 |  2648.0 | 4170,97 | mscpd4.txt |   14 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968746588 |      62 |  2555.0 | 4020,97 | mscpd4.txt |   15 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968761117 |      62 |  2701.0 | 4256,45 | mscpd4.txt |   14 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968775543 |      62 |  2586.0 | 4070,97 | mscpd4.txt |   14 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968789995 |      62 |  2597.0 | 4088,71 | mscpd4.txt |   14 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968804284 |      62 |  2626.0 | 4135,48 | mscpd4.txt |   14 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968818520 |      62 |  2705.0 | 4262,90 | mscpd4.txt |   14 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968832713 |      62 |  2613.0 | 4114,52 | mscpd4.txt |   14 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968847014 |      62 |  2687.0 | 4233,87 | mscpd4.txt |   14 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968861158 |      62 |  2557.0 | 4024,19 | mscpd4.txt |   14 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968875430 |      62 |  2572.0 | 4048,39 | mscpd4.txt |   14 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968889523 |      62 |  2519.0 | 3962,90 | mscpd4.txt |   14 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968903752 |      62 |  2675.0 | 4214,52 | mscpd4.txt |   14 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968917932 |      62 |  2588.0 | 4074,19 | mscpd4.txt |   14 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968932222 |      62 |  2518.0 | 3961,29 | mscpd4.txt |   14 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968946528 |      62 |  2635.0 | 4150,00 | mscpd4.txt |   14 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968960749 |      62 |  2494.0 | 3922,58 | mscpd4.txt |   14 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968974993 |      62 |  2633.0 | 4146,77 | mscpd4.txt |   14 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968989244 |      62 |  2505.0 | 3940,32 | mscpd4.txt |   14 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560969003549 |      62 |  2571.0 | 4046,77 | mscpd4.txt |   14 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560969017974 |      62 |  2590.0 | 4077,42 | mscpd4.txt |   14 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560969032348 |      62 |  2549.0 | 4011,29 | mscpd4.txt |   14 |
