| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560987881910 |      59 | 18766.0 |31706,78 |mscpnrh3.txt |   74 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560987955560 |      59 | 19267.0 |32555,93 |mscpnrh3.txt |   74 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560988029195 |      59 | 19293.0 |32600,00 |mscpnrh3.txt |   73 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560988102344 |      59 | 19437.0 |32844,07 |mscpnrh3.txt |   73 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560988175092 |      59 | 19405.0 |32789,83 |mscpnrh3.txt |   73 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560988247702 |      59 | 19257.0 |32538,98 |mscpnrh3.txt |   73 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560988320328 |      59 | 19384.0 |32754,24 |mscpnrh3.txt |   74 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560988393872 |      59 | 19541.0 |33020,34 |mscpnrh3.txt |   73 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560988466761 |      59 | 19256.0 |32537,29 |mscpnrh3.txt |   73 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560988540192 |      59 | 19547.0 |33030,51 |mscpnrh3.txt |   74 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560988614155 |      59 | 19243.0 |32515,26 |mscpnrh3.txt |   73 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560988687443 |      59 | 19183.0 |32413,56 |mscpnrh3.txt |   71 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560988758262 |      59 | 18888.0 |31913,56 |mscpnrh3.txt |   70 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560988828733 |      59 | 19260.0 |32544,07 |mscpnrh3.txt |   71 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560988899490 |      59 | 19434.0 |32838,98 |mscpnrh3.txt |   71 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560988970579 |      59 | 19074.0 |32228,81 |mscpnrh3.txt |   71 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560989041827 |      59 | 19378.0 |32744,07 |mscpnrh3.txt |   71 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560989113131 |      59 | 19165.0 |32383,05 |mscpnrh3.txt |   71 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560989184348 |      59 | 19186.0 |32418,64 |mscpnrh3.txt |   71 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560989255551 |      59 | 19262.0 |32547,46 |mscpnrh3.txt |   72 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560989327405 |      59 | 19325.0 |32654,24 |mscpnrh3.txt |   71 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560989398334 |      59 | 19344.0 |32686,44 |mscpnrh3.txt |   71 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560989469465 |      59 | 19392.0 |32767,80 |mscpnrh3.txt |   71 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560989540206 |      59 | 19283.0 |32583,05 |mscpnrh3.txt |   71 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560989611489 |      59 | 18993.0 |32091,53 |mscpnrh3.txt |   71 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560989682124 |      59 | 18997.0 |32098,31 |mscpnrh3.txt |   70 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560989752280 |      59 | 19090.0 |32255,93 |mscpnrh3.txt |   70 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560989822459 |      59 | 18705.0 |31603,39 |mscpnrh3.txt |   71 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560989893488 |      59 | 19089.0 |32254,24 |mscpnrh3.txt |   71 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560989964357 |      59 | 19225.0 |32484,74 |mscpnrh3.txt |   71 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560990035225 |      59 | 19253.0 |32532,20 |mscpnrh3.txt |   71 |
