| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560976726236 |     154 |  9384.0 | 5993,51 |mscpnrg2.txt |   54 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560976779883 |     154 |  9657.0 | 6170,78 |mscpnrg2.txt |   54 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560976833554 |     154 |  9636.0 | 6157,14 |mscpnrg2.txt |   54 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560976887198 |     154 |  9415.0 | 6013,64 |mscpnrg2.txt |   53 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560976940668 |     154 |  9533.0 | 6090,26 |mscpnrg2.txt |   54 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560976994662 |     154 |  9047.0 | 5774,68 |mscpnrg2.txt |   54 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977048588 |     154 |  9674.0 | 6181,82 |mscpnrg2.txt |   54 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977102182 |     154 |  9453.0 | 6038,31 |mscpnrg2.txt |   54 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977155932 |     154 |  9632.0 | 6154,55 |mscpnrg2.txt |   53 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977209055 |     154 |  9348.0 | 5970,13 |mscpnrg2.txt |   53 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977262075 |     154 |  9373.0 | 5986,36 |mscpnrg2.txt |   53 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977315357 |     154 |  9333.0 | 5960,39 |mscpnrg2.txt |   53 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977368419 |     154 |  9198.0 | 5872,73 |mscpnrg2.txt |   53 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977421565 |     154 |  9492.0 | 6063,64 |mscpnrg2.txt |   54 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977475228 |     154 |  9383.0 | 5992,86 |mscpnrg2.txt |   54 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977529134 |     154 |  9557.0 | 6105,84 |mscpnrg2.txt |   53 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977582395 |     154 |  9391.0 | 5998,05 |mscpnrg2.txt |   53 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977635609 |     154 |  9529.0 | 6087,66 |mscpnrg2.txt |   53 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977688725 |     154 |  9592.0 | 6128,57 |mscpnrg2.txt |   53 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977742071 |     154 |  9442.0 | 6031,17 |mscpnrg2.txt |   53 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977795277 |     154 |  9670.0 | 6179,22 |mscpnrg2.txt |   53 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977848308 |     154 |  9577.0 | 6118,83 |mscpnrg2.txt |   55 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977902850 |     154 |  9757.0 | 6235,71 |mscpnrg2.txt |   54 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560977957159 |     154 |  9552.0 | 6102,60 |mscpnrg2.txt |   53 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560978010461 |     154 |  9600.0 | 6133,77 |mscpnrg2.txt |   53 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560978063532 |     154 |  9491.0 | 6062,99 |mscpnrg2.txt |   53 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560978116231 |     154 |  9635.0 | 6156,49 |mscpnrg2.txt |   53 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560978169394 |     154 |  9627.0 | 6151,30 |mscpnrg2.txt |   54 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560978223015 |     154 |  9185.0 | 5864,29 |mscpnrg2.txt |   53 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560978275777 |     154 |  9640.0 | 6159,74 |mscpnrg2.txt |   53 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560978329173 |     154 |  9558.0 | 6106,49 |mscpnrg2.txt |   53 |
