| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960554211 |     512 |   517.0 |    0,98 | mscp45.txt |  3,4 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960557594 |     512 |   514.0 |    0,39 | mscp45.txt |  3,3 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960560869 |     512 |   514.0 |    0,39 | mscp45.txt |  3,5 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960564330 |     512 |   517.0 |    0,98 | mscp45.txt |  3,2 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960567561 |     512 |   518.0 |    1,17 | mscp45.txt |  2,8 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960570371 |     512 |   517.0 |    0,98 | mscp45.txt |  3,4 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960573816 |     512 |   518.0 |    1,17 | mscp45.txt |  2,9 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960576668 |     512 |   526.0 |    2,73 | mscp45.txt |  2,9 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960579541 |     512 |   518.0 |    1,17 | mscp45.txt |  2,8 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960582294 |     512 |   526.0 |    2,73 | mscp45.txt |  2,8 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960585053 |     512 |   525.0 |    2,54 | mscp45.txt |  3,2 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960588286 |     512 |   514.0 |    0,39 | mscp45.txt |  2,9 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960591155 |     512 |   514.0 |    0,39 | mscp45.txt |  3,3 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960594478 |     512 |   517.0 |    0,98 | mscp45.txt |  3,4 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960597854 |     512 |   522.0 |    1,95 | mscp45.txt |  3,0 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960600811 |     512 |   526.0 |    2,73 | mscp45.txt |  2,9 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960603670 |     512 |   514.0 |    0,39 | mscp45.txt |  3,2 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960606878 |     512 |   514.0 |    0,39 | mscp45.txt |  3,3 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960610171 |     512 |   518.0 |    1,17 | mscp45.txt |  2,8 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960612988 |     512 |   525.0 |    2,54 | mscp45.txt |  3,2 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960616145 |     512 |   525.0 |    2,54 | mscp45.txt |  3,1 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960619270 |     512 |   517.0 |    0,98 | mscp45.txt |  3,0 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960622303 |     512 |   514.0 |    0,39 | mscp45.txt |  3,0 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960625349 |     512 |   521.0 |    1,76 | mscp45.txt |  3,9 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960629274 |     512 |   522.0 |    1,95 | mscp45.txt |  2,8 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960632087 |     512 |   518.0 |    1,17 | mscp45.txt |  3,2 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960635309 |     512 |   526.0 |    2,73 | mscp45.txt |  3,2 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960638517 |     512 |   526.0 |    2,73 | mscp45.txt |  3,1 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960641600 |     512 |   518.0 |    1,17 | mscp45.txt |  2,8 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960644365 |     512 |   523.0 |    2,15 | mscp45.txt |  3,3 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960647668 |     512 |   527.0 |    2,93 | mscp45.txt |  4,1 |
