| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960358513 |     516 |   522.0 |    1,16 | mscp43.txt |  3,3 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960361798 |     516 |   525.0 |    1,74 | mscp43.txt |  3,7 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960365468 |     516 |   528.0 |    2,33 | mscp43.txt |  2,7 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960368192 |     516 |   532.0 |    3,10 | mscp43.txt |  2,9 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960371129 |     516 |   520.0 |    0,78 | mscp43.txt |  2,8 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960373881 |     516 |   532.0 |    3,10 | mscp43.txt |  2,9 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960376804 |     516 |   525.0 |    1,74 | mscp43.txt |  2,9 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960379678 |     516 |   520.0 |    0,78 | mscp43.txt |  2,7 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960382352 |     516 |   520.0 |    0,78 | mscp43.txt |  3,7 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960386084 |     516 |   532.0 |    3,10 | mscp43.txt |  2,8 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960388927 |     516 |   532.0 |    3,10 | mscp43.txt |  2,8 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960391746 |     516 |   526.0 |    1,94 | mscp43.txt |  3,3 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960395059 |     516 |   532.0 |    3,10 | mscp43.txt |  3,0 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960398095 |     516 |   520.0 |    0,78 | mscp43.txt |  2,8 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960400848 |     516 |   520.0 |    0,78 | mscp43.txt |  2,7 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960403570 |     516 |   520.0 |    0,78 | mscp43.txt |  2,7 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960406258 |     516 |   526.0 |    1,94 | mscp43.txt |  2,7 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960408999 |     516 |   516.0 |    0,00 | mscp43.txt |  3,6 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960412612 |     516 |   526.0 |    1,94 | mscp43.txt |  2,7 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960415331 |     516 |   529.0 |    2,52 | mscp43.txt |  2,8 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960418114 |     516 |   528.0 |    2,33 | mscp43.txt |  3,0 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960421065 |     516 |   516.0 |    0,00 | mscp43.txt |  3,6 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960424671 |     516 |   520.0 |    0,78 | mscp43.txt |  2,9 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960427621 |     516 |   519.0 |    0,58 | mscp43.txt |  2,9 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960430485 |     516 |   520.0 |    0,78 | mscp43.txt |  2,7 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960433191 |     516 |   519.0 |    0,58 | mscp43.txt |  3,0 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960436154 |     516 |   525.0 |    1,74 | mscp43.txt |  3,3 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960439434 |     516 |   527.0 |    2,13 | mscp43.txt |  2,8 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960442278 |     516 |   527.0 |    2,13 | mscp43.txt |  2,9 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960445210 |     516 |   527.0 |    2,13 | mscp43.txt |  2,9 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560960448097 |     516 |   522.0 |    1,16 | mscp43.txt |  3,0 |
