| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961098967 |     514 |   515.0 |    0,19 |mscp410.txt |  3,0 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961102000 |     514 |   514.0 |    0,00 |mscp410.txt |  2,8 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961104797 |     514 |   517.0 |    0,58 |mscp410.txt |  3,1 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961107870 |     514 |   523.0 |    1,75 |mscp410.txt |  2,9 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961110754 |     514 |   516.0 |    0,39 |mscp410.txt |  2,9 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961113668 |     514 |   521.0 |    1,36 |mscp410.txt |  2,9 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961116600 |     514 |   532.0 |    3,50 |mscp410.txt |  3,6 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961120196 |     514 |   527.0 |    2,53 |mscp410.txt |  2,9 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961123097 |     514 |   533.0 |    3,70 |mscp410.txt |  3,1 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961126217 |     514 |   538.0 |    4,67 |mscp410.txt |  3,2 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961129377 |     514 |   514.0 |    0,00 |mscp410.txt |  3,1 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961132472 |     514 |   525.0 |    2,14 |mscp410.txt |  2,9 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961135377 |     514 |   517.0 |    0,58 |mscp410.txt |  2,8 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961138224 |     514 |   519.0 |    0,97 |mscp410.txt |  2,8 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961141028 |     514 |   526.0 |    2,33 |mscp410.txt |  3,0 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961144043 |     514 |   519.0 |    0,97 |mscp410.txt |  2,9 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961146939 |     514 |   524.0 |    1,95 |mscp410.txt |  3,0 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961149923 |     514 |   534.0 |    3,89 |mscp410.txt |  2,6 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961152518 |     514 |   536.0 |    4,28 |mscp410.txt |  2,7 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961155250 |     514 |   521.0 |    1,36 |mscp410.txt |  2,7 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961157994 |     514 |   515.0 |    0,19 |mscp410.txt |  2,9 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961160857 |     514 |   515.0 |    0,19 |mscp410.txt |  3,3 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961164182 |     514 |   527.0 |    2,53 |mscp410.txt |  3,3 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961167454 |     514 |   514.0 |    0,00 |mscp410.txt |  3,1 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961170522 |     514 |   525.0 |    2,14 |mscp410.txt |  3,2 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961173686 |     514 |   538.0 |    4,67 |mscp410.txt |  3,0 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961176734 |     514 |   527.0 |    2,53 |mscp410.txt |  2,7 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961179472 |     514 |   523.0 |    1,75 |mscp410.txt |  3,1 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961182605 |     514 |   526.0 |    2,33 |mscp410.txt |  3,1 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961185721 |     514 |   533.0 |    3,70 |mscp410.txt |  3,2 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560961188930 |     514 |   521.0 |    1,36 |mscp410.txt |  2,6 |
