| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962056291 |     279 |   280.0 |    0,36 | mscp59.txt |  3,0 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962059276 |     279 |   281.0 |    0,72 | mscp59.txt |  3,7 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962063018 |     279 |   280.0 |    0,36 | mscp59.txt |  3,5 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962066559 |     279 |   281.0 |    0,72 | mscp59.txt |  2,8 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962069317 |     279 |   279.0 |    0,00 | mscp59.txt |  3,7 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962073019 |     279 |   283.0 |    1,43 | mscp59.txt |  4,5 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962077479 |     279 |   279.0 |    0,00 | mscp59.txt |  3,3 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962080783 |     279 |   281.0 |    0,72 | mscp59.txt |  2,9 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962083715 |     279 |   280.0 |    0,36 | mscp59.txt |  3,7 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962087436 |     279 |   279.0 |    0,00 | mscp59.txt |  4,6 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962092016 |     279 |   281.0 |    0,72 | mscp59.txt |  3,4 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962095436 |     279 |   280.0 |    0,36 | mscp59.txt |  3,1 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962098499 |     279 |   283.0 |    1,43 | mscp59.txt |  4,0 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962102546 |     279 |   281.0 |    0,72 | mscp59.txt |  3,4 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962105917 |     279 |   280.0 |    0,36 | mscp59.txt |  4,2 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962110155 |     279 |   281.0 |    0,72 | mscp59.txt |  3,3 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962113477 |     279 |   281.0 |    0,72 | mscp59.txt |  3,8 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962117321 |     279 |   281.0 |    0,72 | mscp59.txt |  4,6 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962121949 |     279 |   280.0 |    0,36 | mscp59.txt |  4,7 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962126680 |     279 |   280.0 |    0,36 | mscp59.txt |  3,8 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962130506 |     279 |   280.0 |    0,36 | mscp59.txt |  3,8 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962134346 |     279 |   283.0 |    1,43 | mscp59.txt |  3,6 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962137945 |     279 |   280.0 |    0,36 | mscp59.txt |  3,2 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962141174 |     279 |   283.0 |    1,43 | mscp59.txt |  3,8 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962144932 |     279 |   279.0 |    0,00 | mscp59.txt |  5,1 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962150056 |     279 |   281.0 |    0,72 | mscp59.txt |  3,2 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962153312 |     279 |   280.0 |    0,36 | mscp59.txt |  4,0 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962157313 |     279 |   281.0 |    0,72 | mscp59.txt |  4,0 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962161312 |     279 |   280.0 |    0,36 | mscp59.txt |  3,7 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962164986 |     279 |   279.0 |    0,00 | mscp59.txt |  3,5 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560962168501 |     279 |   281.0 |    0,72 | mscp59.txt |  4,1 |
