| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967633029 |      66 |  3009.0 | 4459,09 | mscpd2.txt |   15 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967648343 |      66 |  2862.0 | 4236,36 | mscpd2.txt |   15 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967663476 |      66 |  2870.0 | 4248,48 | mscpd2.txt |   15 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967678852 |      66 |  2837.0 | 4198,48 | mscpd2.txt |   15 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967694079 |      66 |  2895.0 | 4286,36 | mscpd2.txt |   16 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967709658 |      66 |  2803.0 | 4146,97 | mscpd2.txt |   16 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967725258 |      66 |  2939.0 | 4353,03 | mscpd2.txt |   15 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967740540 |      66 |  2787.0 | 4122,73 | mscpd2.txt |   15 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967755577 |      66 |  2913.0 | 4313,64 | mscpd2.txt |   15 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967770530 |      66 |  2884.0 | 4269,70 | mscpd2.txt |   15 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967785575 |      66 |  2939.0 | 4353,03 | mscpd2.txt |   15 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967800568 |      66 |  2874.0 | 4254,55 | mscpd2.txt |   15 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967815635 |      66 |  3010.0 | 4460,61 | mscpd2.txt |   15 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967830721 |      66 |  2781.0 | 4113,64 | mscpd2.txt |   15 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967845757 |      66 |  2919.0 | 4322,73 | mscpd2.txt |   15 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967860839 |      66 |  2833.0 | 4192,42 | mscpd2.txt |   15 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967875772 |      66 |  2933.0 | 4343,94 | mscpd2.txt |   15 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967890807 |      66 |  2971.0 | 4401,52 | mscpd2.txt |   15 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967905898 |      66 |  2867.0 | 4243,94 | mscpd2.txt |   15 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967920911 |      66 |  2922.0 | 4327,27 | mscpd2.txt |   15 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967936009 |      66 |  2856.0 | 4227,27 | mscpd2.txt |   15 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967951002 |      66 |  2967.0 | 4395,45 | mscpd2.txt |   15 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967966108 |      66 |  2877.0 | 4259,09 | mscpd2.txt |   15 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967981197 |      66 |  2876.0 | 4257,58 | mscpd2.txt |   15 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967996231 |      66 |  2644.0 | 3906,06 | mscpd2.txt |   15 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968011207 |      66 |  2846.0 | 4212,12 | mscpd2.txt |   15 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968026280 |      66 |  2800.0 | 4142,42 | mscpd2.txt |   16 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968042144 |      66 |  2756.0 | 4075,76 | mscpd2.txt |   16 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968058434 |      66 |  2909.0 | 4307,58 | mscpd2.txt |   16 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968074711 |      66 |  2699.0 | 3989,39 | mscpd2.txt |   16 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560968090893 |      66 |  2786.0 | 4121,21 | mscpd2.txt |   16 |
