| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967183630 |      60 |  2414.0 | 3923,33 | mscpd1.txt |   15 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967198281 |      60 |  2533.0 | 4121,67 | mscpd1.txt |   14 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967212641 |      60 |  2547.0 | 4145,00 | mscpd1.txt |   15 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967227197 |      60 |  2481.0 | 4035,00 | mscpd1.txt |   14 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967241611 |      60 |  2567.0 | 4178,33 | mscpd1.txt |   14 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967256110 |      60 |  2501.0 | 4068,33 | mscpd1.txt |   14 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967270498 |      60 |  2700.0 | 4400,00 | mscpd1.txt |   15 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967285077 |      60 |  2609.0 | 4248,33 | mscpd1.txt |   14 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967299535 |      60 |  2545.0 | 4141,67 | mscpd1.txt |   15 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967314084 |      60 |  2519.0 | 4098,33 | mscpd1.txt |   14 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967328447 |      60 |  2502.0 | 4070,00 | mscpd1.txt |   14 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967342785 |      60 |  2568.0 | 4180,00 | mscpd1.txt |   14 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967357245 |      60 |  2564.0 | 4173,33 | mscpd1.txt |   15 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967371754 |      60 |  2461.0 | 4001,67 | mscpd1.txt |   15 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967386428 |      60 |  2452.0 | 3986,67 | mscpd1.txt |   15 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967401044 |      60 |  2415.0 | 3925,00 | mscpd1.txt |   15 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967415673 |      60 |  2502.0 | 4070,00 | mscpd1.txt |   14 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967430078 |      60 |  2450.0 | 3983,33 | mscpd1.txt |   14 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967444514 |      60 |  2552.0 | 4153,33 | mscpd1.txt |   15 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967459046 |      60 |  2588.0 | 4213,33 | mscpd1.txt |   15 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967473729 |      60 |  2558.0 | 4163,33 | mscpd1.txt |   14 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967488211 |      60 |  2556.0 | 4160,00 | mscpd1.txt |   14 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967502670 |      60 |  2537.0 | 4128,33 | mscpd1.txt |   14 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967517047 |      60 |  2589.0 | 4215,00 | mscpd1.txt |   14 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967531531 |      60 |  2381.0 | 3868,33 | mscpd1.txt |   14 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967545968 |      60 |  2561.0 | 4168,33 | mscpd1.txt |   14 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967560394 |      60 |  2548.0 | 4146,67 | mscpd1.txt |   15 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967574985 |      60 |  2606.0 | 4243,33 | mscpd1.txt |   15 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967589594 |      60 |  2531.0 | 4118,33 | mscpd1.txt |   15 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967604104 |      60 |  2631.0 | 4285,00 | mscpd1.txt |   14 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560967618500 |      60 |  2410.0 | 3916,67 | mscpd1.txt |   15 |
