| # | Nest |     Clusters |        Pesos | %Desc |#Iter |      semilla | BestFit |GottedFit |        RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973049853 |      15 |  2331.0 |15440,00 |mscpnrf2.txt |   14 |
| 2 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973063660 |      15 |  2244.0 |14860,00 |mscpnrf2.txt |   14 |
| 3 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973077578 |      15 |  2303.0 |15253,33 |mscpnrf2.txt |   14 |
| 4 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973091608 |      15 |  2353.0 |15586,67 |mscpnrf2.txt |   14 |
| 5 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973105433 |      15 |  2363.0 |15653,33 |mscpnrf2.txt |   14 |
| 6 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973119353 |      15 |  2321.0 |15373,33 |mscpnrf2.txt |   14 |
| 7 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973133265 |      15 |  2372.0 |15713,33 |mscpnrf2.txt |   14 |
| 8 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973147212 |      15 |  2335.0 |15466,67 |mscpnrf2.txt |   14 |
| 9 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973161174 |      15 |  2327.0 |15413,33 |mscpnrf2.txt |   14 |
|10 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973175121 |      15 |  2308.0 |15286,67 |mscpnrf2.txt |   14 |
|11 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973189118 |      15 |  2310.0 |15300,00 |mscpnrf2.txt |   14 |
|12 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973203040 |      15 |  2368.0 |15686,67 |mscpnrf2.txt |   14 |
|13 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973216945 |      15 |  2422.0 |16046,67 |mscpnrf2.txt |   14 |
|14 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973230850 |      15 |  2286.0 |15140,00 |mscpnrf2.txt |   14 |
|15 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973244771 |      15 |  2268.0 |15020,00 |mscpnrf2.txt |   14 |
|16 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973258885 |      15 |  2299.0 |15226,67 |mscpnrf2.txt |   14 |
|17 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973273106 |      15 |  2355.0 |15600,00 |mscpnrf2.txt |   14 |
|18 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973287360 |      15 |  2347.0 |15546,67 |mscpnrf2.txt |   14 |
|19 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973301662 |      15 |  2262.0 |14980,00 |mscpnrf2.txt |   14 |
|20 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973315782 |      15 |  2341.0 |15506,67 |mscpnrf2.txt |   14 |
|21 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973330259 |      15 |  2390.0 |15833,33 |mscpnrf2.txt |   14 |
|22 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973344387 |      15 |  2414.0 |15993,33 |mscpnrf2.txt |   14 |
|23 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973358593 |      15 |  2384.0 |15793,33 |mscpnrf2.txt |   14 |
|24 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973372846 |      15 |  2330.0 |15433,33 |mscpnrf2.txt |   14 |
|25 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973387038 |      15 |  2322.0 |15380,00 |mscpnrf2.txt |   14 |
|26 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973401210 |      15 |  2348.0 |15553,33 |mscpnrf2.txt |   14 |
|27 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973415644 |      15 |  2236.0 |14806,67 |mscpnrf2.txt |   14 |
|28 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973430001 |      15 |  2346.0 |15540,00 |mscpnrf2.txt |   14 |
|29 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973444009 |      15 |  2193.0 |14520,00 |mscpnrf2.txt |   14 |
|30 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973457968 |      15 |  2402.0 |15913,33 |mscpnrf2.txt |   14 |
|31 |   25 |            3 |[0.04, 0.06, 0.08] |  0.25 | 2500 |1560973472207 |      15 |  2354.0 |15593,33 |mscpnrf2.txt |   15 |
